student_id,target_y1_struggle,target_ajc_case,target_ajc_guilty,target_final_cgpa,target_major_success,target_ever_probation,target_extended_graduation,gender_male,is_international,offer_enrolled,intended_cs,intended_engineering,intended_business,intended_mis,needs_financial_aid,exam_wassce,exam_ib,exam_alevel,has_previous_application,disadvantaged_background,exam_source,hs_mathematics,hs_english_language,hs_best_science,hs_aggregate_score,has_elective_math
S1124ac5c56ee9984,0,0,0,3.38,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,86.0,1.0
Sf642e8a5ce339e1b,0,0,0,2.7,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,55.0,80.0,74.0,1.0
S1d1a14d9c90b95fb,1,0,0,1.02,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,70.0,72.0,1.0
S6e56d3c37f8da86b,0,0,0,2.53,0,0,1,,,,,,,,,,,,,,,,,,,
S7baa7b3c3beb28ac,0,1,1,3.19,1,0,1,,,,,,,,,,,,,,,,,,,
Sa8a1bf1e16ccc02e,0,0,0,3.52,1,0,0,,,,,,,,,,,,,,,,,,,
Sd33eadf9194a1c7e,0,0,0,3.27,1,0,0,,,,,,,,,,,,,,,,,,,
Sa26994d9fbafd3da,1,0,0,2.22,0,1,0,,,,,,,,,,,,,,,,,,,
S41ed3db17cfd0a9a,0,0,0,3.93,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,0.0
S30392e327f8dca3d,0,0,0,3.24,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,a_level,,,,,
S5581491500746b57,0,0,0,3.63,1,0,0,,,,,,,,,,,,,,,,,,,
Sf555051d03aad1d1,0,0,0,2.83,0,0,0,,,,,,,,,,,,,,,,,,,
S71c0485080fdf9ba,0,0,0,3.5,1,0,0,,,,,,,,,,,,,,,,,,,
Sf5ba3bd0933509af,0,0,0,3.39,1,0,0,,,,,,,,,,,,,,,,,,,
S11329b1ff90a7ef4,0,0,0,2.51,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,80.0,,72.0,0.0
S129a4ef1ad9c7551,0,0,0,2.87,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,,76.0,1.0
S42dd29ede10de864,0,0,0,2.79,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,55.0,70.0,,70.0,0.0
Sd9a6e9a188ff54bb,0,0,0,2.93,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,84.0,1.0
S3211d7d216c43c00,0,0,0,3.09,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sba5e1a386b6857c1,0,0,0,3.19,1,0,0,,,,,,,,,,,,,,,,,,,
S3a25c754d6c1ca8f,0,0,0,3.37,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,80.0,1.0
Se59e6db3308dd41e,0,0,0,3.49,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,ib,,,,82.22222222222221,
S1dabed6cdc3b5bcf,0,0,0,3.14,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S7fc0e42b6c53980a,0,0,0,2.62,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,60.0,,64.0,1.0
Sd11634ee5d8d246b,0,0,0,3.59,1,0,0,,,,,,,,,,,,,,,,,,,
S5cfb4ac4e621e89c,0,0,0,3.26,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,74.0,1.0
S0c20848362c9c26b,0,0,0,2.96,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S4c10abb87e7744e6,0,0,0,2.68,0,0,1,,,,,,,,,,,,,,,,,,,
S5adce9bc63656bc7,0,0,0,2.93,0,0,0,,,,,,,,,,,,,,,,,,,
Sab1a8b2abe2fd45e,0,0,0,2.78,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,60.0,90.0,84.0,1.0
Sf4fca5d42c75c1cd,0,0,0,3.13,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,80.0,1.0
S4940d1100c673b89,0,0,0,2.71,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S6b15d424a1133c2c,0,0,0,3.2,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,80.0,80.0,1.0
S7ded08896408e1ee,0,0,0,3.03,1,0,0,,,,,,,,,,,,,,,,,,,
S3a49619e28a9a159,0,0,0,3.43,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,84.0,1.0
Sb92608c3f42d9aea,0,0,0,3.38,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,86.0,1.0
Se0fa02c19725bb91,0,0,0,2.44,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,,82.0,1.0
S5135abccf26ce5be,0,0,0,3.11,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,90.0,,84.0,0.0
Sd8a17cbe00d986e5,0,1,0,2.85,0,0,0,,,,,,,,,,,,,,,,,,,
S9ddb69add8d70b8f,0,0,0,2.18,0,0,0,,,,,,,,,,,,,,,,,,,
Se627a30ebf340ae0,0,0,0,2.91,0,0,0,,,,,,,,,,,,,,,,,,,
Sc4e828d671c7447a,0,0,0,3.75,1,0,0,,,,,,,,,,,,,,,,,,,
Se209308756085a7c,0,0,0,3.31,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Se3c569733401c030,0,0,0,3.41,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,82.0,1.0
Sfcb14a1a15e2f1ff,0,0,0,2.89,0,0,1,,,,,,,,,,,,,,,,,,,
S337c957612cc825c,0,0,0,2.95,0,0,0,,,,,,,,,,,,,,,,,,,
Scdf0fe6a11216eee,0,0,0,3.21,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ib,,,,73.33333333333333,
S0e6fbb9b500dbf06,1,0,0,1.65,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,80.0,70.0,64.0,1.0
S52135e870cbccecb,1,0,0,1.8,0,1,1,,,,,,,,,,,,,,,,,,,
Se7293159748c06b4,0,0,0,2.47,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S1444c6850e82dc2b,0,0,0,2.94,0,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,,80.0,1.0
Se0d604d4e1a185be,0,0,0,3.03,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
S3f001bb4e3016234,0,0,0,2.59,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,,72.0,1.0
S18fed348ccb00359,0,0,0,2.86,0,0,1,,,,,,,,,,,,,,,,,,,
Sce2aeced6a4b7195,0,0,0,2.8,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,80.0,70.0,76.0,1.0
S713d064aeabf5bda,0,0,0,2.47,0,0,0,,,,,,,,,,,,,,wassce,55.0,70.0,,70.0,0.0
S79b741a189701461,0,0,0,2.87,0,0,0,,,,,,,,,,,,,,,,,,,
Sbbbcfa6676a7ca57,0,0,0,2.51,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,70.0,70.0,62.0,1.0
S82dd2a57c9c00e87,1,0,0,2.22,0,1,0,,,,,,,,,,,,,,,,,,,
S8715876c4b59065f,0,0,0,3.0,1,0,0,,,,,,,,,,,,,,,,,,,
S5d9d3496f4849167,0,0,0,2.68,0,0,1,,,,,,,,,,,,,,,,,,,
S626e23235413a637,0,0,0,3.06,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S2451c144ceb16493,0,0,0,3.81,1,0,0,,,,,,,,,,,,,,,,,,,
S1b2acb745056b351,0,0,0,3.44,1,0,0,,,,,,,,,,,,,,,,,,,
S4f4105f25f68bdfb,0,0,0,2.79,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,70.0,76.0,1.0
S064c9fbc31153861,0,0,0,3.01,1,0,0,,,,,,,,,,,,,,,,,,,
S45adae753cc39cc3,0,0,0,2.91,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,70.0,74.0,1.0
S8f2e0e5d102ac4bc,0,0,0,3.78,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,84.0,1.0
Sc1aba5dbc07dd80a,0,0,0,2.74,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,80.0,,78.0,1.0
Sa07dd6d2739bddc7,0,0,0,2.74,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S0021eb5e8ac9bfec,0,0,0,3.35,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,70.0,80.0,,70.0,1.0
S9916608aedf28405,0,0,0,3.15,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,90.0,,,,
S5e12cf5f76997679,0,0,0,2.73,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,82.0,1.0
S4b06a9c590a016d9,0,0,0,2.69,0,0,0,,,,,,,,,,,,,,wassce,80.0,80.0,,78.0,0.0
S728280adfc76f12e,0,0,0,3.78,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,0.0
S9b89a87ef18d7789,0,0,0,3.09,1,0,0,,,,,,,,,,,,,,,,,,,
Sd332920badac1bd9,0,0,0,2.68,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
Sa4239f01f250114c,0,0,0,3.37,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sba4f7cb551a044e0,0,0,0,2.82,0,0,0,,,,,,,,,,,,,,,,,,,
S0850ae3c97767f44,0,0,0,2.85,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
Sb4eee822e2fa89e0,0,0,0,3.35,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a_level,90.0,,,,
S14d1b2f66e9e840f,0,0,0,3.03,1,0,0,,,,,,,,,,,,,,,,,,,
Sd837bca5dd003d77,0,0,0,2.78,0,0,0,,,,,,,,,,,,,,,,,,,
S62d91923442b8051,0,0,0,2.59,0,0,0,,,,,,,,,,,,,,,,,,,
S6bd33ca9ac662c8f,0,0,0,3.57,1,0,0,,,,,,,,,,,,,,,,,,,
S70fc4ebb0b95292d,0,0,0,3.76,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
Sbb3bbd713d61f690,0,0,0,3.22,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sff4e905da0e22201,0,0,0,3.13,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sa02b7a51f052b692,0,1,1,3.74,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S007f16965d7a9323,0,0,0,3.31,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,
Sf673deef521106b6,0,0,0,3.75,1,0,0,,,,,,,,,,,,,,,,,,,
Saf150aef793648fa,0,0,0,2.75,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,74.0,1.0
S41bf87eec2ff05b7,0,0,0,3.33,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sa91bf01410e46f3f,0,0,0,2.52,0,0,0,,,,,,,,,,,,,,,,,,,
Sd7d7e520b42c9e23,0,0,0,3.57,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a_level,,,,,
S21eae7a2278d7922,0,0,0,3.39,1,0,0,,,,,,,,,,,,,,,,,,,
S512df73c28272c07,0,1,1,3.16,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,90.0,80.0,1.0
S5dfdceec336e372e,0,0,0,2.36,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,80.0,,74.0,1.0
Sa42bc417ce21db02,1,0,0,3.07,1,1,0,,,,,,,,,,,,,,,,,,,
S8d4e0d38b38e7bc5,0,0,0,3.54,1,0,0,,,,,,,,,,,,,,,,,,,
S90a04b93f54edcff,0,0,0,2.75,0,0,0,,,,,,,,,,,,,,,,,,,
Sb4c5d0707cf5110d,0,0,0,2.53,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,70.0,76.0,1.0
S0cd8cbda6e48de81,0,0,0,3.63,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S50058594e9aa3c44,0,0,0,3.67,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,80.0,,84.0,1.0
Sc9fb7ebc6fe07b7c,0,0,0,3.72,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,86.0,1.0
S5464eb8a5b7d684f,0,0,0,3.49,1,0,0,,,,,,,,,,,,,,,,,,,
Sdeec6d880ee02fc7,0,0,0,3.4,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
S3db2757eba8e9262,0,0,0,3.72,1,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,90.0,82.0,1.0
S8e5ab5802064fa77,0,0,0,3.35,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,80.0,1.0
Saf1464500a4961e0,0,0,0,3.59,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sb20b14a5bd49dea9,1,0,0,1.59,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,88.0,1.0
S893558fdd1f1f9e4,0,0,0,2.99,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
S4575fc2b31072fdf,0,0,0,3.61,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,100.0,,,,
Sfad5882353d66d69,0,0,0,2.21,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ib,,,57.14285714285714,64.44444444444444,
S859b8b92b755dc16,0,1,1,2.7,0,0,1,,,,,,,,,,,,,,,,,,,
S131712b69423896f,0,0,0,2.99,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ib,,,85.71428571428571,82.22222222222221,
S3360a713aa406b2c,0,0,0,2.88,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
Sb7302fb65524ae2b,0,1,1,2.91,0,0,0,,,,,,,,,,,,,,ib,,,57.14285714285714,71.11111111111111,
S53730b04a357d25b,0,1,0,2.96,0,0,0,,,,,,,,,,,,,,,,,,,
Sde14e77d2decb146,1,0,0,1.98,0,1,0,,,,,,,,,,,,,,a_level,,,,,
Saec742e19ab6bf77,0,0,0,3.29,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,
Se5c0676c0d231337,0,0,0,3.23,1,0,0,,,,,,,,,,,,,,,,,,,
Sf1760e011ab3bd45,1,0,0,2.97,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,ib,,,,66.66666666666666,
Se6358b4ae3f8a1b7,0,0,0,3.08,1,0,0,,,,,,,,,,,,,,,,,,,
S9cf3631d9ac19535,0,0,0,3.09,1,0,0,,,,,,,,,,,,,,,,,,,
Sc1a0778f74830c43,0,0,0,3.36,1,0,0,,,,,,,,,,,,,,,,,,,
Se74d0cce573f1d73,0,0,0,2.88,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S3faa3e3ba0d91be5,0,0,0,3.04,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
Sdec733d5e32e2e4c,0,0,0,2.77,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,80.0,80.0,70.0,76.0,1.0
S02461720ece27247,0,0,0,2.59,0,0,0,,,,,,,,,,,,,,,,,,,
S3f3411e40fd89985,1,0,0,1.92,0,1,0,,,,,,,,,,,,,,,,,,,
S1480b9c726fd742b,0,0,0,2.7,0,0,0,,,,,,,,,,,,,,,,,,,
S44a739207f8cf3a7,0,0,0,3.22,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,70.0,70.0,68.0,1.0
S4a23a9684f53975d,0,0,0,2.85,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,a_level,,,,,
Se709236c6650e2e8,0,0,0,2.63,0,0,1,,,,,,,,,,,,,,,,,,,
S73449c6e9a01fc44,0,0,0,3.43,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S9e34457ee5494806,1,0,0,1.57,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S357e8b6ca5cfda2d,0,0,0,2.78,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,80.0,70.0,,74.0,1.0
S139193734e5c74aa,0,0,0,3.39,1,0,0,,,,,,,,,,,,,,,,,,,
Sc3d91c7023cda88e,0,0,0,3.18,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,90.0,90.0,86.0,1.0
S4710a5de117c307f,0,0,0,2.55,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,55.0,70.0,58.0,0.0
Sd463e38551d19d72,0,0,0,3.21,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
Sef294ebe534945c3,0,0,0,3.34,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,80.0,90.0,86.0,0.0
S2da518d4434db211,0,0,0,3.67,1,0,0,,,,,,,,,,,,,,,,,,,
S1cc5c8e77a41be06,0,1,1,2.83,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,60.0,90.0,68.0,1.0
Sf1c951c568ea30fa,0,0,0,3.56,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
Sd63557a3b6cc6136,0,0,0,3.67,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,,84.0,1.0
S4179a5d9391ef795,0,0,0,3.75,1,0,0,,,,,,,,,,,,,,,,,,,
S319a702b582bc997,0,0,0,3.77,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,100.0,,,,
S9262b5c2dff3a6c5,0,0,0,3.66,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,70.0,,76.0,0.0
Sd0902ab4e329e53f,0,0,0,3.62,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,55.0,,76.0,1.0
S76bc4ec12816265a,0,0,0,3.39,1,0,0,,,,,,,,,,,,,,,,,,,
S04a8a0adc169528c,0,0,0,3.22,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,,,,,
S15c1044bc075b027,0,0,0,2.46,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S990ee91b802be502,0,0,0,3.55,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,wassce,90.0,70.0,90.0,84.0,1.0
Sa00ad5ec7fc34e89,0,0,0,3.07,1,0,0,,,,,,,,,,,,,,,,,,,
S133d5e7cf2f8c784,0,0,0,3.21,1,0,0,,,,,,,,,,,,,,,,,,,
S5d7930827f34fa70,0,0,0,3.03,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
Sbf926e9ffda95c07,0,0,0,2.8,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
S5d2225afac0ba597,1,0,0,0.0,0,1,0,,,,,,,,,,,,,,ib,,,,,
Sbbedf37781c85d39,0,0,0,2.97,0,0,0,,,,,,,,,,,,,,,,,,,
Sfa9dc97f2a4260ae,0,0,0,2.72,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,
Sad0fec26b9abd3d0,1,0,0,3.19,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
S4e4be33e9295c84a,0,0,0,2.91,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,80.0,1.0
Sfee1ed3a5138b3c0,0,0,0,3.59,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,90.0,70.0,90.0,84.0,1.0
S5dc46522cf3666d1,0,0,0,3.1,1,0,0,,,,,,,,,,,,,,,,,,,
S7371991ba13d0e5d,0,0,0,2.84,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a_level,60.0,,,,
S1fb74d0e6e34845f,0,0,0,3.36,1,0,0,,,,,,,,,,,,,,wassce,90.0,70.0,,80.0,1.0
S05382a66ab179321,0,0,0,3.45,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S407e2bb149b9165e,0,0,0,2.95,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,wassce,80.0,80.0,,80.0,0.0
S140fb9981e04f9a8,0,0,0,3.22,1,0,0,,,,,,,,,,,,,,,,,,,
S6b94b772c7d34f5f,0,0,0,3.27,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,60.0,70.0,,62.0,1.0
S23ec4515e8b3f6ec,0,0,0,2.88,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,wassce,70.0,60.0,,70.0,0.0
S2995d17239a22ced,0,0,0,2.72,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
S4f64b37b72bac9f2,0,0,0,3.41,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,
S19bfb295c49d6e93,0,0,0,2.67,0,0,0,,,,,,,,,,,,,,,,,,,
Se8f053d8f738867f,0,0,0,3.16,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
