student_id,y2_gpa_mean,y2_gpa_min,y2_gpa_max,y2_gpa_std,y2_cgpa_end,y2_cgpa_min,y2_gpa_trend,y2_courses_taken,y2_fail_count,y2_risk_count,y2_a_count,y2_avg_grade_point,y2_fail_rate,y2_risk_rate,y2_a_rate,y2_ever_probation,y2_incomplete_data
S834df7ddca3da269,3.725,3.56,3.89,0.23334523779156074,3.54,3.42,0.33000000000000007,10.0,0.0,0.0,6.0,3.7,0.0,0.0,0.6,0,0
S837f1574f1bb7040,3.2800000000000002,3.17,3.39,0.15556349186104043,3.08,2.98,0.2200000000000002,10.0,0.0,0.0,1.0,3.3,0.0,0.0,0.1,0,0
S83a96365b23214f5,3.17,3.06,3.28,0.15556349186104027,2.95,2.91,-0.21999999999999975,10.0,0.0,0.0,1.0,3.2,0.0,0.0,0.1,0,0
S83c39dbf8f0b9d00,2.3899999999999997,2.28,2.5,0.15556349186104076,2.51,2.51,0.2200000000000002,10.0,0.0,2.0,1.0,2.45,0.0,0.2,0.1,0,0
S840488bff6a20137,2.95,2.85,3.05,0.14142135623730948,3.12,3.12,-0.19999999999999973,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.08333333333333333,0,0
S843c10cfb1883bd1,2.9450000000000003,2.83,3.06,0.16263455967290608,2.88,2.88,-0.22999999999999998,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0
S843c72fa6fbf2976,2.9450000000000003,2.83,3.06,0.16263455967290577,2.99,2.96,0.22999999999999998,10.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0,0
S8451e971fbb5ef57,3.115,2.67,3.56,0.6293250352560276,3.07,3.07,-0.8900000000000001,10.0,0.0,1.0,4.0,3.2,0.0,0.1,0.4,0,0
S8453706d8d4cfd44,2.8049999999999997,2.61,3.0,0.2757716446627538,2.87,2.79,0.3900000000000001,10.0,0.0,1.0,2.0,2.75,0.0,0.1,0.2,0,0
S8491772923c47f06,3.8600000000000003,3.83,3.89,0.042426406871192736,3.56,3.44,0.06000000000000005,10.0,0.0,0.0,8.0,3.75,0.0,0.0,0.8,0,0
S84942d7be581b7b0,3.0250000000000004,2.83,3.22,0.2757716446627538,3.31,3.31,-0.3900000000000001,11.0,0.0,1.0,3.0,2.8181818181818183,0.0,0.09090909090909091,0.2727272727272727,0,0
S84b035b2b93ab3cd,3.915,3.83,4.0,0.12020815280171303,3.91,3.88,0.16999999999999993,10.0,0.0,0.0,8.0,3.9,0.0,0.0,0.8,0,0
S84c5470a0598a481,1.67,1.67,1.67,0.0,2.03,2.03,0.0,5.0,1.0,2.0,1.0,1.9,0.2,0.4,0.2,0,1
S84d015e825115e13,2.7800000000000002,2.5,3.06,0.3959797974644665,2.8,2.71,0.56,10.0,0.0,1.0,0.0,2.85,0.0,0.1,0.0,0,0
S84d7d8cc0388df69,2.835,2.5,3.17,0.4737615433949868,2.69,2.52,0.6699999999999999,10.0,0.0,1.0,0.0,2.85,0.0,0.1,0.0,0,0
S84df18b2d8fc93ca,1.655,1.61,1.7,0.06363961030678918,1.85,1.85,0.08999999999999986,11.0,2.0,4.0,0.0,1.8181818181818181,0.18181818181818182,0.36363636363636365,0.0,1,0
S853d606bed0f115e,3.165,2.89,3.44,0.38890872965260104,3.27,3.21,0.5499999999999998,10.0,0.0,0.0,5.0,3.25,0.0,0.0,0.5,0,0
S85506d7580dd04aa,2.6950000000000003,2.39,3.0,0.43133513652379407,2.56,2.56,-0.6099999999999999,9.0,0.0,0.0,1.0,2.6666666666666665,0.0,0.0,0.1111111111111111,0,0
S8551ea1bf31dcc6f,1.7000000000000002,1.61,1.79,0.1272792206135786,1.85,1.73,-0.17999999999999994,9.0,1.0,4.0,0.0,1.6666666666666667,0.1111111111111111,0.4444444444444444,0.0,1,0
S8562618a52b86347,3.635,3.44,3.83,0.2757716446627538,3.56,3.46,0.3900000000000001,10.0,0.0,0.0,5.0,3.65,0.0,0.0,0.5,0,0
S8565634b98fd521a,0.515,0.43,0.6,0.1202081528017131,1.21,1.21,-0.16999999999999998,7.0,5.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.0,0.0,1,1
S85668ebeff808f02,3.61,3.61,3.61,0.0,3.5,3.44,0.0,10.0,0.0,0.0,4.0,3.6,0.0,0.0,0.4,0,0
S858dc1ec50c04106,2.9699999999999998,2.94,3.0,0.04242640687119305,3.09,3.09,0.06000000000000005,10.0,0.0,1.0,2.0,3.05,0.0,0.1,0.2,0,0
S859b8b92b755dc16,2.06,2.06,2.06,0.0,2.84,2.84,0.0,5.0,0.0,1.0,0.0,2.1,0.0,0.2,0.0,0,1
S859f6b583271ecf7,2.33,2.33,2.33,0.0,2.74,2.74,0.0,10.0,0.0,1.0,1.0,2.45,0.0,0.1,0.1,0,0
S85af7877a6b745df,2.4450000000000003,2.17,2.72,0.38890872965260115,2.69,2.67,0.5500000000000003,10.0,0.0,1.0,0.0,2.55,0.0,0.1,0.0,0,0
S85b2672e0b1fe8ac,2.2199999999999998,2.11,2.33,0.15556349186104043,2.27,2.27,-0.2200000000000002,10.0,0.0,2.0,0.0,2.3,0.0,0.2,0.0,0,0
S85cb8f3ef69f6695,3.775,3.61,3.94,0.23334523779156074,3.7,3.63,0.33000000000000007,10.0,0.0,0.0,6.0,3.75,0.0,0.0,0.6,0,0
S85cd75251402d57b,2.995,2.88,3.11,0.16263455967290577,3.18,3.18,0.22999999999999998,10.0,0.0,0.0,2.0,3.1,0.0,0.0,0.2,0,0
S85d30a66c63fd103,3.14,3.06,3.22,0.1131370849898477,3.09,3.09,-0.16000000000000014,10.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0,0
S862b14779c6ad806,3.615,3.56,3.67,0.07778174593051998,3.33,3.21,0.10999999999999988,10.0,0.0,0.0,5.0,3.65,0.0,0.0,0.5,0,0
S8675f9f651f92c32,3.4749999999999996,3.28,3.67,0.27577164466275345,3.42,3.42,-0.3900000000000001,10.0,0.0,0.0,6.0,3.5,0.0,0.0,0.6,0,0
S8683eac124219a9f,2.3600000000000003,2.22,2.5,0.19798989873223333,2.83,2.83,-0.2799999999999998,11.0,0.0,4.0,2.0,2.5,0.0,0.36363636363636365,0.18181818181818182,0,0
S8685316637dce01b,3.0,2.94,3.06,0.08485281374238578,2.99,2.96,0.1200000000000001,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0
S8688ff90fdd8607b,3.3600000000000003,3.33,3.39,0.04242640687119305,3.17,3.12,-0.06000000000000005,10.0,0.0,0.0,2.0,3.35,0.0,0.0,0.2,0,0
S869867cf30e4bc82,2.5,2.44,2.56,0.08485281374238578,2.45,2.42,0.1200000000000001,10.0,0.0,1.0,1.0,2.6,0.0,0.1,0.1,0,0
S86d456a5fca86e4f,3.5,3.22,3.78,0.3959797974644663,3.67,3.63,0.5599999999999996,10.0,0.0,0.0,5.0,3.55,0.0,0.0,0.5,0,0
S8715876c4b59065f,2.9450000000000003,2.89,3.0,0.07778174593051998,3.04,3.04,0.10999999999999988,10.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0,0
S8732dd2908f531cf,1.43,1.43,1.43,0.0,2.04,2.04,0.0,4.0,1.0,1.0,0.0,1.625,0.25,0.25,0.0,0,1
S8747b405a26b29ad,3.0,2.89,3.11,0.15556349186104027,3.18,3.18,0.21999999999999975,10.0,0.0,0.0,1.0,3.05,0.0,0.0,0.1,0,0
S87610e5e75e857b7,3.6100000000000003,3.22,4.0,0.5515432893255068,3.36,3.13,0.7799999999999998,10.0,0.0,0.0,5.0,3.6,0.0,0.0,0.5,0,0
S876f30de5be44781,3.27,3.22,3.32,0.0707106781186545,3.34,3.34,0.09999999999999964,11.0,0.0,0.0,2.0,3.272727272727273,0.0,0.0,0.18181818181818182,0,0
S877fc5885ce669fa,2.75,2.44,3.06,0.4384062043356595,2.8,2.8,-0.6200000000000001,10.0,0.0,0.0,1.0,2.75,0.0,0.0,0.1,0,0
S8791bdbb8226cf27,3.255,2.94,3.57,0.44547727214752486,3.35,3.35,-0.6299999999999999,9.0,0.0,0.0,2.0,3.2222222222222223,0.0,0.0,0.2222222222222222,0,0
S879b3b37ef56819b,3.2800000000000002,3.06,3.5,0.31112698372208103,3.41,3.41,-0.43999999999999995,10.0,0.0,0.0,1.0,3.3,0.0,0.0,0.1,0,0
S879f733cb0db5f98,2.5549999999999997,2.33,2.78,0.31819805153394604,2.56,2.56,-0.44999999999999973,10.0,1.0,0.0,1.0,2.6,0.1,0.0,0.1,0,0
S87a99d69d4f531cf,2.895,2.85,2.94,0.06363961030678918,2.88,2.88,-0.08999999999999986,11.0,0.0,0.0,1.0,2.909090909090909,0.0,0.0,0.09090909090909091,0,0
S87d44b6e47ec637d,3.14,2.89,3.39,0.3535533905932738,2.99,2.99,-0.5,10.0,0.0,0.0,1.0,3.15,0.0,0.0,0.1,0,0
S88061dea1ec4b024,2.635,2.33,2.94,0.43133513652379407,2.83,2.76,0.6099999999999999,10.0,0.0,1.0,1.0,2.7,0.0,0.1,0.1,0,0
S881283c25d734ffa,0.0,0.0,0.0,0.0,0.23,0.23,0.0,5.0,4.0,0.0,0.0,0.0,0.8,0.0,0.0,1,1
S883515583ef78c99,3.3899999999999997,3.11,3.67,0.3959797974644668,3.24,3.1,0.56,10.0,0.0,0.0,4.0,3.4,0.0,0.0,0.4,0,0
S88563dab3486b875,3.64,3.39,3.89,0.3535533905932738,3.59,3.59,-0.5,10.0,0.0,0.0,4.0,3.65,0.0,0.0,0.4,0,0
S887104ab9347d81a,3.365,3.06,3.67,0.43133513652379407,3.52,3.52,-0.6099999999999999,10.0,0.0,0.0,3.0,3.4,0.0,0.0,0.3,0,0
S887cd3e99b6651a0,3.1950000000000003,2.67,3.72,0.7424621202458749,3.25,3.0,1.0500000000000003,10.0,0.0,0.0,2.0,3.2,0.0,0.0,0.2,0,0
S88a3f3693adca722,3.5,3.5,3.5,0.0,3.35,3.26,0.0,10.0,0.0,0.0,3.0,3.5,0.0,0.0,0.3,0,0
S88af3f1096f10c30,2.65,2.36,2.94,0.4101219330881976,2.81,2.77,0.5800000000000001,9.0,0.0,2.0,1.0,2.7777777777777777,0.0,0.2222222222222222,0.1111111111111111,0,0
S88bc2daf5992b68c,3.085,2.78,3.39,0.4313351365237942,3.13,3.13,-0.6100000000000003,10.0,0.0,0.0,1.0,3.1,0.0,0.0,0.1,0,0
S88c3b642522c76da,1.8599999999999999,1.39,2.33,0.6646803743153548,2.13,2.13,-0.9400000000000002,10.0,1.0,4.0,0.0,1.95,0.1,0.4,0.0,0,0
S88ff7872ac21fd26,2.9749999999999996,2.67,3.28,0.43133513652379374,3.1,3.1,-0.6099999999999999,10.0,0.0,1.0,2.0,3.05,0.0,0.1,0.2,0,0
S891b4acbd4f35908,1.7200000000000002,1.22,2.22,0.7071067811865478,2.04,2.04,-1.0000000000000002,10.0,2.0,2.0,0.0,1.75,0.2,0.2,0.0,0,0
S8924151178522819,3.5,3.5,3.5,0.0,3.54,3.54,0.0,10.0,0.0,0.0,1.0,3.5,0.0,0.0,0.1,0,0
S893558fdd1f1f9e4,2.25,2.17,2.33,0.1131370849898477,2.5,2.42,0.16000000000000014,10.0,1.0,2.0,0.0,2.3,0.1,0.2,0.0,0,0
S894e8baf4fa4c2ae,3.025,2.88,3.17,0.2050609665440988,3.0,2.94,0.29000000000000004,10.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0,0
S8952048f60185a87,2.7199999999999998,2.61,2.83,0.15556349186104076,2.73,2.7,0.2200000000000002,10.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0,0
S895fa66fdda4833b,3.165,2.89,3.44,0.38890872965260104,3.34,3.31,0.5499999999999998,10.0,0.0,0.0,3.0,3.2,0.0,0.0,0.3,0,0
S896ac9692fef3d3c,3.805,3.72,3.89,0.12020815280171303,3.79,3.79,-0.16999999999999993,10.0,0.0,0.0,7.0,3.75,0.0,0.0,0.7,0,0
S8991a49ed226ad9c,3.5,3.11,3.89,0.5515432893255072,3.28,3.28,-0.7800000000000002,10.0,0.0,0.0,4.0,3.5,0.0,0.0,0.4,0,0
S899477f48e486534,3.83,3.77,3.89,0.08485281374238578,3.84,3.84,-0.1200000000000001,11.0,0.0,0.0,7.0,3.8181818181818183,0.0,0.0,0.6363636363636364,0,0
S89a57ce1d636864d,3.6950000000000003,3.39,4.0,0.43133513652379407,3.66,3.66,-0.6099999999999999,10.0,0.0,0.0,7.0,3.7,0.0,0.0,0.7,0,0
S89c3859ca973c1af,3.915,3.89,3.94,0.03535533905932725,3.67,3.58,0.04999999999999982,10.0,0.0,0.0,8.0,3.9,0.0,0.0,0.8,0,0
S89eded940ce52c4e,3.325,2.94,3.71,0.5444722215136417,3.33,3.33,-0.77,9.0,0.0,0.0,2.0,3.3333333333333335,0.0,0.0,0.2222222222222222,0,0
S8a29f5424d3e941a,0.67,0.67,0.67,0.0,1.95,1.95,0.0,5.0,3.0,2.0,0.0,0.6,0.6,0.4,0.0,1,1
S8a4b7e17c75467cc,3.36,3.11,3.61,0.3535533905932738,3.44,3.44,-0.5,10.0,0.0,0.0,3.0,3.4,0.0,0.0,0.3,0,0
S8a6ed057e41f71df,2.735,2.61,2.86,0.1767766952966369,3.03,3.03,-0.25,11.0,0.0,0.0,0.0,2.8181818181818183,0.0,0.0,0.0,0,0
S8aac4a24ff24007b,3.21,3.15,3.27,0.08485281374238578,3.35,3.35,-0.1200000000000001,12.0,0.0,0.0,4.0,3.2083333333333335,0.0,0.0,0.3333333333333333,0,0
S8ab87a7f8a1bd30d,3.585,3.5,3.67,0.12020815280171303,3.52,3.52,-0.16999999999999993,10.0,0.0,0.0,5.0,3.6,0.0,0.0,0.5,0,0
S8ac4cc9c758df229,2.98,2.67,3.29,0.4384062043356595,2.96,2.96,-0.6200000000000001,9.0,0.0,0.0,1.0,2.888888888888889,0.0,0.0,0.1111111111111111,0,0
S8ad5bb2be6166dc4,3.75,3.72,3.78,0.042426406871192576,3.65,3.58,0.05999999999999961,10.0,0.0,0.0,6.0,3.7,0.0,0.0,0.6,0,0
S8b1d83d5db36dc1b,1.565,0.57,2.56,1.4071424945612296,2.49,2.49,-1.9900000000000002,9.0,3.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0,0
S8b3bd6f568234aaf,2.08,1.83,2.33,0.3535533905932738,2.28,2.28,-0.5,10.0,2.0,3.0,3.0,2.25,0.2,0.3,0.3,0,0
S8b4c78dc6453645b,3.275,3.11,3.44,0.23334523779156074,3.39,3.38,0.33000000000000007,10.0,0.0,0.0,3.0,3.3,0.0,0.0,0.3,0,0
S8b81af6a17f39fa7,3.7199999999999998,3.61,3.83,0.15556349186104043,3.58,3.56,-0.2200000000000002,10.0,0.0,0.0,4.0,3.7,0.0,0.0,0.4,0,0
S8b9ab8dccbdcaf58,2.3600000000000003,2.0,2.72,0.5091168824543145,2.37,2.37,-0.7200000000000002,10.0,1.0,1.0,1.0,2.5,0.1,0.1,0.1,0,0
S8baca3ebb3593b88,1.845,1.69,2.0,0.21920310216782976,2.24,2.24,-0.31000000000000005,10.0,0.0,5.0,0.0,2.05,0.0,0.5,0.0,0,0
S8bc8e4f31c1e043b,2.3899999999999997,1.67,3.11,1.0182337649086282,2.74,2.74,-1.44,10.0,1.0,1.0,1.0,2.5,0.1,0.1,0.1,0,0
S8bd3930756063722,2.9749999999999996,2.78,3.17,0.2757716446627538,3.0,2.95,0.3900000000000001,10.0,0.0,0.0,1.0,2.95,0.0,0.0,0.1,0,0
S8bde4b304fde9cff,3.1950000000000003,3.0,3.39,0.27577164466275345,3.3,3.25,0.3900000000000001,10.0,0.0,0.0,1.0,3.2,0.0,0.0,0.1,0,0
S8c02a65c404123ec,2.885,2.83,2.94,0.07778174593051998,2.87,2.87,-0.10999999999999988,10.0,0.0,1.0,1.0,2.95,0.0,0.1,0.1,0,0
S8c0da9757a1729d7,3.7199999999999998,3.61,3.83,0.15556349186104043,3.57,3.56,-0.2200000000000002,10.0,0.0,0.0,4.0,3.7,0.0,0.0,0.4,0,0
S8c4aeae002f6efa7,3.14,2.89,3.39,0.3535533905932738,3.0,3.0,-0.5,10.0,0.0,0.0,2.0,3.15,0.0,0.0,0.2,0,0
S8c4cf2bf7361c997,2.585,2.56,2.61,0.03535533905932725,2.97,2.97,0.04999999999999982,10.0,0.0,1.0,1.0,2.65,0.0,0.1,0.1,0,0
S8c5178e8843cabb7,3.19,3.1,3.28,0.12727922061357835,3.11,3.11,-0.17999999999999972,11.0,0.0,0.0,3.0,3.227272727272727,0.0,0.0,0.2727272727272727,0,0
S8c54ef44babb8d6b,2.195,1.89,2.5,0.43133513652379396,2.3,2.3,-0.6100000000000001,10.0,0.0,4.0,0.0,2.3,0.0,0.4,0.0,0,0
S8c6ad90ef660641e,1.785,1.5,2.07,0.40305086527633194,2.18,2.18,0.5699999999999998,9.0,0.0,5.0,0.0,1.8333333333333333,0.0,0.5555555555555556,0.0,0,0
S8c9e25e570cc5821,2.8899999999999997,2.5,3.28,0.5515432893255068,3.11,3.11,-0.7799999999999998,10.0,0.0,2.0,1.0,2.85,0.0,0.2,0.1,0,0
S8ca6663a4b60b753,2.835,2.5,3.17,0.4737615433949868,2.86,2.77,0.6699999999999999,10.0,0.0,1.0,0.0,2.85,0.0,0.1,0.0,0,0
S8cd9c2c401736424,3.79,3.78,3.8,0.014142135623730807,3.69,3.65,0.020000000000000018,11.0,0.0,0.0,7.0,3.727272727272727,0.0,0.0,0.6363636363636364,0,0
S8d1f4bef34c633c4,3.725,3.56,3.89,0.23334523779156074,3.34,3.15,0.33000000000000007,10.0,0.0,0.0,6.0,3.65,0.0,0.0,0.6,0,0
S8d4e0d38b38e7bc5,3.435,3.31,3.56,0.1767766952966369,3.5,3.5,-0.25,10.0,0.0,0.0,4.0,3.45,0.0,0.0,0.4,0,0
S8d50ed943d1d1c47,2.425,2.28,2.57,0.2050609665440988,2.38,2.38,-0.29000000000000004,9.0,0.0,3.0,0.0,2.388888888888889,0.0,0.3333333333333333,0.0,0,0
S8d682c9ca0c946c5,3.7350000000000003,3.56,3.91,0.24748737341529153,3.76,3.69,0.3500000000000001,11.0,0.0,0.0,9.0,3.772727272727273,0.0,0.0,0.8181818181818182,0,0
S8d740dffac5cd7a8,3.39,3.22,3.56,0.24041630560342606,3.46,3.42,0.33999999999999986,10.0,0.0,0.0,4.0,3.45,0.0,0.0,0.4,0,0
S8d75a7f4b21c3f4f,2.355,2.21,2.5,0.2050609665440988,2.17,2.15,-0.29000000000000004,9.0,0.0,2.0,0.0,2.388888888888889,0.0,0.2222222222222222,0.0,0,0
S8d8f502940b2c7b7,3.28,3.28,3.28,0.0,3.31,3.31,0.0,10.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0,0
S8dcad1b53cf2ae41,3.5549999999999997,3.5,3.61,0.07778174593051998,3.43,3.41,-0.10999999999999988,10.0,0.0,0.0,2.0,3.55,0.0,0.0,0.2,0,0
S8dd68e4790a9f2b4,3.7800000000000002,3.67,3.89,0.15556349186104043,3.73,3.65,0.2200000000000002,10.0,0.0,0.0,6.0,3.7,0.0,0.0,0.6,0,0
S8e224abb65c730f0,3.25,3.17,3.33,0.1131370849898477,3.25,3.21,0.16000000000000014,10.0,0.0,0.0,1.0,3.3,0.0,0.0,0.1,0,0
S8e24e1ff97ee8453,3.0,2.78,3.22,0.3111269837220812,3.1,3.06,0.4400000000000004,10.0,0.0,1.0,2.0,3.1,0.0,0.1,0.2,0,0
S8e3359f1c5ff8a19,2.3049999999999997,2.11,2.5,0.27577164466275345,2.7,2.7,-0.3900000000000001,10.0,0.0,3.0,0.0,2.4,0.0,0.3,0.0,0,0
S8e4635b9d39b18a4,2.1950000000000003,2.0,2.39,0.27577164466275345,2.73,2.73,0.3900000000000001,10.0,1.0,1.0,0.0,2.2,0.1,0.1,0.0,0,0
S8e525eaa4643210b,2.8899999999999997,2.67,3.11,0.31112698372208103,2.85,2.77,0.43999999999999995,10.0,0.0,0.0,1.0,2.85,0.0,0.0,0.1,0,0
S8e5a0665e6daf068,3.5,3.39,3.61,0.15556349186104027,3.56,3.53,0.21999999999999975,10.0,0.0,0.0,1.0,3.5,0.0,0.0,0.1,0,0
S8e73ea0b94ddeb43,2.23,1.67,2.79,0.7919595949289333,2.51,2.45,1.12,9.0,0.0,2.0,0.0,2.2222222222222223,0.0,0.2222222222222222,0.0,0,0
S8eacf9018b886499,2.315,2.06,2.57,0.36062445840513907,2.2,1.89,-0.5099999999999998,9.0,0.0,3.0,0.0,2.2777777777777777,0.0,0.3333333333333333,0.0,1,0
S8ec3f30497d9619d,1.835,1.39,2.28,0.6293250352560273,2.03,2.03,-0.8899999999999999,10.0,0.0,4.0,0.0,1.9,0.0,0.4,0.0,0,0
S8ec8eaa18dd7d8cb,3.685,3.64,3.73,0.06363961030678918,3.71,3.71,-0.08999999999999986,12.0,0.0,0.0,8.0,3.7083333333333335,0.0,0.0,0.6666666666666666,0,0
S8eceb80fd5880a09,2.955,2.91,3.0,0.06363961030678918,2.88,2.83,0.08999999999999986,12.0,0.0,0.0,3.0,3.0,0.0,0.0,0.25,0,0
S8ed6b0c5a44795c2,1.67,1.06,2.28,0.8626702730475878,1.96,1.96,-1.2199999999999998,10.0,3.0,1.0,0.0,1.8,0.3,0.1,0.0,1,0
S8ee8caa3ee5a1894,3.11,2.78,3.44,0.4666904755831215,2.96,2.96,-0.6600000000000001,10.0,0.0,0.0,2.0,3.15,0.0,0.0,0.2,0,0
S8ef40c7245e541f6,1.3,1.1,1.5,0.28284271247461895,2.09,2.09,-0.3999999999999999,8.0,2.0,2.0,0.0,1.5,0.25,0.25,0.0,0,0
S8ef9a44688250ad7,2.8049999999999997,2.67,2.94,0.19091883092036802,3.0,3.0,0.27,10.0,0.0,1.0,0.0,2.85,0.0,0.1,0.0,0,0
S8f0946ddab69835b,3.1950000000000003,3.17,3.22,0.03535533905932741,3.29,3.29,0.050000000000000266,10.0,0.0,0.0,2.0,3.2,0.0,0.0,0.2,0,0
S8f142abb4017185c,2.54,2.25,2.83,0.4101219330881976,2.94,2.94,0.5800000000000001,10.0,1.0,0.0,0.0,2.45,0.1,0.0,0.0,0,0
S8f2e0e5d102ac4bc,3.885,3.83,3.94,0.07778174593051998,3.5,3.33,-0.10999999999999988,10.0,0.0,0.0,7.0,3.85,0.0,0.0,0.7,0,0
S8f3134647b3e5e59,3.6550000000000002,3.56,3.75,0.13435028842544414,3.62,3.62,-0.18999999999999995,10.0,0.0,0.0,7.0,3.7,0.0,0.0,0.7,0,0
S8f4577618f9c39f1,3.495,3.39,3.6,0.14849242404917495,3.63,3.63,-0.20999999999999996,10.0,0.0,0.0,3.0,3.5,0.0,0.0,0.3,0,0
S8f47dff4751e8aa0,3.17,3.17,3.17,0.0,3.03,2.98,0.0,10.0,0.0,0.0,1.0,3.2,0.0,0.0,0.1,0,0
S8f8a2357d4d8c431,3.0,2.67,3.33,0.4666904755831215,2.72,2.52,0.6600000000000001,10.0,0.0,1.0,3.0,3.0,0.0,0.1,0.3,0,0
S8f9387649729ad82,1.775,1.61,1.94,0.23334523779156066,1.9,1.88,0.32999999999999985,10.0,0.0,5.0,0.0,1.85,0.0,0.5,0.0,1,0
S8f9a332727b3ad17,2.15,1.94,2.36,0.2969848480983499,2.35,2.35,-0.41999999999999993,9.0,0.0,4.0,0.0,2.111111111111111,0.0,0.4444444444444444,0.0,0,0
S8fac1ea5856707b3,3.8049999999999997,3.67,3.94,0.19091883092036802,3.69,3.61,0.27,10.0,0.0,0.0,7.0,3.75,0.0,0.0,0.7,0,0
S8fb6ebf59cd4cf24,2.2199999999999998,2.0,2.44,0.3111269837220807,2.33,2.33,-0.43999999999999995,11.0,0.0,3.0,1.0,2.3636363636363638,0.0,0.2727272727272727,0.09090909090909091,0,0
S8fcff475b4b3afeb,2.225,1.78,2.67,0.6293250352560273,2.27,2.27,-0.8899999999999999,10.0,1.0,1.0,0.0,2.25,0.1,0.1,0.0,0,0
S8fe4a28f16ea585b,3.0,2.83,3.17,0.24041630560342606,3.11,3.11,-0.33999999999999986,10.0,0.0,1.0,1.0,3.05,0.0,0.1,0.1,0,0
S8feb4bea982e1b7d,3.69,3.38,4.0,0.4384062043356595,3.4,3.18,0.6200000000000001,10.0,0.0,0.0,7.0,3.75,0.0,0.0,0.7,0,0
S8ff7b3da257db30e,3.4699999999999998,3.0,3.94,0.6646803743153545,3.73,3.73,-0.94,10.0,0.0,0.0,5.0,3.5,0.0,0.0,0.5,0,0
S9003406127a227b4,2.27,1.33,3.21,1.3293607486307093,2.09,1.8,1.88,9.0,2.0,0.0,1.0,2.2777777777777777,0.2222222222222222,0.0,0.1111111111111111,1,0
S900786673cdb9f0c,2.4699999999999998,2.44,2.5,0.042426406871192736,2.46,2.46,-0.06000000000000005,10.0,0.0,3.0,1.0,2.5,0.0,0.3,0.1,0,0
S90a04b93f54edcff,2.72,2.72,2.72,0.0,2.61,2.58,0.0,10.0,0.0,0.0,1.0,2.8,0.0,0.0,0.1,0,0
S90d4ed237caf8f18,3.3049999999999997,3.17,3.44,0.19091883092036802,3.47,3.47,0.27,10.0,0.0,0.0,4.0,3.35,0.0,0.0,0.4,0,0
S90f1b06aae5c9524,3.65,3.55,3.75,0.14142135623730964,3.51,3.5,-0.20000000000000018,11.0,0.0,0.0,5.0,3.6363636363636362,0.0,0.0,0.45454545454545453,0,0
S910dffca5bb1ee5b,2.5300000000000002,2.0,3.06,0.7495331880577406,2.8,2.8,-1.06,10.0,0.0,2.0,0.0,2.6,0.0,0.2,0.0,0,0
S91278ba3fa28634b,2.73,2.67,2.79,0.08485281374238578,2.61,2.58,-0.1200000000000001,9.0,0.0,2.0,1.0,2.7777777777777777,0.0,0.2222222222222222,0.1111111111111111,0,0
S9143f9328ec453dd,3.4699999999999998,3.33,3.61,0.19798989873223333,3.17,3.02,0.2799999999999998,10.0,0.0,0.0,3.0,3.45,0.0,0.0,0.3,0,0
S9160a921ef2f2529,0.81,0.33,1.29,0.6788225099390857,1.09,1.09,-0.96,9.0,5.0,2.0,0.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,1,0
S9165c9aae6e51f9f,3.94,3.88,4.0,0.08485281374238578,3.87,3.82,0.1200000000000001,10.0,0.0,0.0,9.0,3.95,0.0,0.0,0.9,0,0
S91676916460891ed,2.58,2.44,2.72,0.19798989873223347,2.41,2.32,0.28000000000000025,10.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0,0
S916e8008c1a432fa,2.915,2.72,3.11,0.27577164466275333,2.48,2.25,0.3899999999999997,10.0,0.0,1.0,1.0,3.0,0.0,0.1,0.1,0,0
S9176d17aa62b3ba7,1.105,0.93,1.28,0.24748737341529167,1.74,1.69,0.35,9.0,3.0,2.0,0.0,1.2777777777777777,0.3333333333333333,0.2222222222222222,0.0,1,0
S917b929eab83a362,2.915,2.72,3.11,0.27577164466275333,3.0,3.0,-0.3899999999999997,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.1,0,0
S918d8cfd82d81902,3.14,2.89,3.39,0.3535533905932738,3.27,3.27,-0.5,10.0,0.0,1.0,1.0,3.2,0.0,0.1,0.1,0,0
S918f1e2465458ecf,3.6100000000000003,3.5,3.72,0.15556349186104043,3.58,3.5,0.2200000000000002,10.0,0.0,0.0,4.0,3.55,0.0,0.0,0.4,0,0
S91984a2d5e67a3d0,3.665,3.44,3.89,0.3181980515339465,3.62,3.52,0.4500000000000002,10.0,0.0,0.0,5.0,3.7,0.0,0.0,0.5,0,0
S91db4dafd9afdad3,2.89,2.72,3.06,0.24041630560342606,2.84,2.84,-0.33999999999999986,10.0,0.0,1.0,0.0,2.9,0.0,0.1,0.0,0,0
