student_id,Yeargroup,Admission Year,Program,Semester/Year,Academic Year,Student Status,Gender,Nationality,Application Category,GPA,CGPA,is_female,is_international,needs_financial_aid,is_disadvantaged,has_previous_application,intended_cs,intended_engineering,intended_business,intended_mis,exam_type_application,exam_source,hs_math_score,hs_english_score,hs_science_score,hs_aggregate,math_track,math_track_encoded,final_cgpa,min_cgpa,max_cgpa,avg_cgpa,avg_gpa,gpa_std,min_gpa,max_gpa,final_program,student_status,total_semesters,regular_semesters,academic_years,summer_semesters,y1_gpa_mean,y1_gpa_min,y1_gpa_max,y1_cgpa_end,ajc_case_count,ajc_guilty_count,has_ajc_case,ajc_guilty,is_graduated,is_active,is_dismissed,is_withdrawn,ever_on_probation,first_year_struggle,major_success,extended_graduation,is_cs_major
S9e564045c9bce883,2028,2024-2025,B.Sc - Computer Science,Semester 3,2024-2025,Active,Female,Country0,MCF,2.44,2.71,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,,12.0,Calculus,3,2.71,2.71,3.0,2.855,2.7199999999999998,0.3959797974644665,2.44,3.0,B.Sc - Computer Science,Active,2,1,1.0,1,2.7199999999999998,2.44,3.0,2.71,0,0,0,0,0,1,0,0,0,0,0,0,1
S9e862573035d5ce8,2022,2018-2019,B.Sc - Business Administration,Semester 3,2021-2022,Graduated,Male,Country0,FFP,3.0,2.34,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,,,,,,Pre-Calculus,2,2.34,1.53,2.34,2.0349999999999997,2.250833333333333,0.6636737743710225,1.0,3.0,B.Sc - Business Administration,Graduated,12,8,4.0,4,1.4033333333333333,1.0,1.88,1.53,0,0,0,0,1,0,0,0,1,1,0,0,0
S9ea4bedf48f5480d,2026,2022-2023,B.Sc - Computer Science,Semester 3,2024-2025,Active,Male,Country27,MCF,2.75,2.37,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Other Official Exam,other,,,,,Calculus,3,2.37,2.34,3.63,2.69,2.347142857142857,0.6672009763610534,1.78,3.63,B.Sc - Computer Science,Active,7,5,3.0,2,3.63,3.63,3.63,3.63,0,0,0,0,0,1,0,0,0,0,0,0,1
S9ead1aae593943ba,2026,2022-2023,B.Sc - Computer Science,Semester 2,2024-2025,Active,Female,Country0,FFP,3.05,2.79,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,85.0,95.0,85.0,13.0,Calculus,3,2.79,2.56,2.94,2.7416666666666667,2.6333333333333333,0.47327229653410585,1.83,3.05,B.Sc - Computer Science,Active,6,5,3.0,1,2.88,2.88,2.88,2.88,0,0,0,0,0,1,0,0,0,0,0,0,1
S9ec183d1dada1a81,2018,2014-2015,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country2,Unknown,3.0,2.81,0,1,,,,,,,,,,,,,,Pre-Calculus,2,2.81,2.78,2.98,2.856666666666667,2.493333333333333,0.35075157400454626,2.11,3.0,B.Sc - Management Information Systems,Graduated,6,6,4.0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0
S9ed5b215aac3c818,2026,2022-2023,B.Sc - Business Administration,Semester 2,2024-2025,Active,Male,Country0,FFP,3.1,3.18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,International Baccalaureate (IB) Diploma,ib,,,,34.0,Calculus,3,3.18,3.18,3.5,3.2716666666666665,3.18,0.21734764779035448,2.93,3.5,B.Sc - Business Administration,Active,6,5,3.0,1,3.5,3.5,3.5,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0
S9ee2e2df70a99db7,2023,2019-2020,B.Sc - Business Administration,Semester 2,2022-2023,Exited,Male,Country0,FFP,0.0,1.79,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,75.0,75.0,95.0,13.0,Pre-Calculus,2,1.79,0.0,2.53,1.6425,1.2574999999999998,1.4680684588942028,0.0,2.78,B.Sc - Business Administration,Exited,4,4,4.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0
S9eeb5962ec982976,2022,2018-2019,B.Sc - Computer Science,Semester 2,2021-2022,Graduated,Male,Country0,FFP,3.5,3.5,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Pre-Calculus,2,3.5,3.3,3.63,3.462222222222222,3.5077777777777777,0.23615555137333605,3.06,3.78,B.Sc - Computer Science,Graduated,9,8,4.0,1,3.4499999999999997,3.22,3.63,3.42,0,0,0,0,1,0,0,0,0,0,1,0,1
S9ef7d625c0ccb034,2024,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,AFA,4.0,3.5,1,0,,,,,,,,,wassce,95.0,85.0,95.0,9.0,Calculus,3,3.5,3.17,3.5,3.3699999999999997,3.5755555555555554,0.3240413210962111,3.0,4.0,B.Sc - Business Administration,Graduated,9,7,4.0,2,3.33,3.33,3.33,3.33,0,0,0,0,1,0,0,0,0,0,1,0,0
S9f0262dc55d9a6b6,2027,2023-2024,B.Sc - Mechanical Engineering,Semester 2,2024-2025,Active,Female,Country1,MCF,3.05,3.18,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,High School Diploma,,,,,,Calculus,3,3.18,3.18,3.38,3.285,3.19,0.19270011243726187,3.0,3.38,B.Sc - Mechanical Engineering,Active,4,3,2.0,1,3.355,3.33,3.38,3.35,0,0,0,0,0,1,0,0,0,0,0,0,0
S9f0334468dd44689,2025,2021-2022,B.Sc - Business Administration,Semester 3,2024-2025,Active,Male,Country0,FFP,1.5,2.27,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,oa_level,,70.0,,,Pre-Calculus,2,2.27,2.19,2.75,2.32,2.022,0.4090585396845895,1.5,2.75,B.Sc - Business Administration,Active,10,7,4.0,3,2.75,2.75,2.75,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0
S9f0a6ba5b9f81d38,2020,2016-2017,B.Sc - Business Administration,Semester 2,2019-2020,Graduated,Female,Country0,Unknown,4.0,3.05,1,0,,,,,,,,,,,,,,College Algebra,1,3.05,2.74,3.05,2.867272727272727,3.088181818181818,0.4567235089595931,2.5,4.0,B.Sc - Business Administration,Graduated,11,8,4.0,3,2.953333333333333,2.75,3.11,2.95,0,0,0,0,1,0,0,0,0,0,1,0,0
S9f0e5aaf482c897f,2028,2024-2025,B.Sc - Computer Science,Semester 3,2024-2025,Active,Male,Country1,MCF,2.72,2.97,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,High School Diploma,oa_level,70.0,,,,Calculus,3,2.97,2.97,3.25,3.1100000000000003,2.9850000000000003,0.3747665940288702,2.72,3.25,B.Sc - Computer Science,Active,2,1,1.0,1,2.9850000000000003,2.72,3.25,2.97,0,0,0,0,0,1,0,0,0,0,0,0,1
S9f38cf7ad53ca39c,2025,2021-2022,B.Sc - Computer Science,Semester 2,2024-2025,Graduated,Male,Country0,FFP,3.13,3.12,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,95.0,15.0,Calculus,3,3.12,3.11,3.47,3.24375,3.1125,0.33135005227531966,2.75,3.78,B.Sc - Computer Science,Graduated,8,7,4.0,1,3.13,3.13,3.13,3.13,0,0,0,0,1,0,0,0,0,0,1,0,1
S9f63c268ba155bf8,2023,2019-2020,B.Sc - Business Administration,Semester 2,2022-2023,Graduated,Female,Country5,MCF,3.67,3.54,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,,,,,,Pre-Calculus,2,3.54,3.25,3.59,3.4955555555555557,3.5455555555555556,0.21869562816338542,3.22,3.89,B.Sc - Business Administration,Graduated,9,8,4.0,1,3.546666666666667,3.25,3.89,3.57,0,0,0,0,1,0,0,0,0,0,1,0,0
S9f6c04c01f83113c,2023,2019-2020,B.Sc - Business Administration,Semester 2,2022-2023,Graduated,Female,Country0,FFP,3.75,3.58,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,75.0,12.0,Pre-Calculus,2,3.58,3.56,3.88,3.714444444444444,3.6133333333333337,0.2966057989992779,3.0,4.0,B.Sc - Business Administration,Graduated,9,8,4.0,1,3.9033333333333338,3.83,4.0,3.87,0,0,0,0,1,0,0,0,0,0,1,0,0
S9f794549017e2c62,2022,2018-2019,B.Sc - Business Administration,Semester 2,2020-2021,Exited,Male,Country11,Unknown,1.5,1.24,0,1,,,,,,,,,,,,,,Pre-Calculus,2,1.24,1.18,1.88,1.5416666666666667,1.05,0.8529243811733841,0.0,1.88,B.Sc - Business Administration,Exited,6,5,3.0,1,1.22,0.0,1.88,1.63,0,0,0,0,0,0,0,0,1,1,0,0,0
S9f9e10970649dfea,2021,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,FFP,3.0,3.27,0,0,,,,,,,,,,,,,,Calculus,3,3.27,3.2,3.3,3.2566666666666664,3.276666666666667,0.29193321153989993,2.88,3.88,B.Sc - Business Administration,Graduated,9,8,4.0,1,3.3233333333333337,3.22,3.5,3.26,0,0,0,0,1,0,0,0,0,0,1,0,0
S9f9f183ea6de7402,2020,2016-2017,B.Sc - Business Administration,Semester 2,2019-2020,Graduated,Male,Country0,Unknown,3.25,3.25,0,0,,,,,,,,,,,,,,Calculus,3,3.25,3.0,3.25,3.1719999999999997,3.372,0.36428926235433656,2.89,4.0,B.Sc - Business Administration,Graduated,10,8,4.0,2,3.01,2.89,3.13,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0
S9fcf1d70f9602571,2025,2021-2022,B.Sc - Computer Science,Semester 2,2024-2025,Graduated,Female,Country0,FFP,3.5,3.46,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,85.0,60.0,85.0,14.0,Pre-Calculus,2,3.46,3.13,3.46,3.304444444444444,3.5155555555555558,0.372629544960914,3.06,4.0,B.Sc - Computer Science,Graduated,9,7,4.0,2,3.13,3.13,3.13,3.13,0,0,0,0,1,0,0,0,0,0,1,0,1
S9fd87927863f0647,2027,2023-2024,B.Sc - Business Administration,Semester 2,2024-2025,Active,Male,Country0,FFP,3.94,3.91,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,,,,,,Calculus,3,3.91,3.75,3.91,3.86,3.9074999999999998,0.10874281585465774,3.75,4.0,B.Sc - Business Administration,Active,4,3,2.0,1,3.875,3.75,4.0,3.88,0,0,0,0,0,1,0,0,0,0,0,0,0
S9fe464af8e87464f,2023,2019-2020,B.Sc - Electrical and Electronic Engineering,Semester 2,2022-2023,Graduated,Female,Country0,MCF,3.75,3.64,1,0,,,,,,,,,wassce,95.0,85.0,95.0,9.0,Calculus,3,3.64,3.48,3.75,3.61375,3.63375,0.23329549012847575,3.31,3.95,B.Sc - Electrical and Electronic Engineering,Graduated,8,8,4.0,0,3.5700000000000003,3.39,3.75,3.56,0,0,0,0,1,0,0,0,0,0,1,0,0
S9ff7ba525088b3c9,2027,2023-2024,B.Sc - Management Information Systems,Semester 2,2024-2025,Active,Male,Country0,FFP,3.59,3.53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,IGCSE 'A' Level,,,,,,Calculus,3,3.53,3.5,3.53,3.5075,3.5225,0.04499999999999993,3.5,3.59,B.Sc - Management Information Systems,Active,4,3,2.0,1,3.5,3.5,3.5,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0
S9ff826fecd6a2595,2022,2018-2019,B.Sc - Mechanical Engineering,Semester 2,2021-2022,Graduated,Female,Country0,MCF,3.38,3.25,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,3.25,2.98,3.38,3.18625,3.25,0.32649655434629016,2.72,3.67,B.Sc - Mechanical Engineering,Graduated,8,8,4.0,0,3.05,2.72,3.38,3.03,0,0,0,0,1,0,0,0,0,0,1,0,0
Sa00ad5ec7fc34e89,2020,2016-2017,B.Sc - Management Information Systems,Semester 2,2019-2020,Graduated,Female,Country0,Unknown,3.5,3.07,1,0,,,,,,,,,,,,,,Calculus,3,3.07,2.38,3.07,2.8255555555555554,3.148888888888889,0.4955664547879641,2.38,4.0,B.Sc - Management Information Systems,Graduated,9,8,4.0,1,2.4699999999999998,2.38,2.56,2.47,0,0,0,0,1,0,0,0,0,0,1,0,0
Sa029773876031faf,2021,2017-2018,B.Sc - Computer Science,Semester 2,2020-2021,Graduated,Male,Country0,AFA,3.5,3.75,0,0,,,,,,,,,,,,,,Calculus,3,3.75,3.65,3.77,3.74,3.735,0.16396863811630044,3.5,4.0,B.Sc - Computer Science,Graduated,8,8,4.0,0,3.6550000000000002,3.56,3.75,3.65,0,0,0,0,1,0,0,0,0,0,1,0,1
Sa02b7a51f052b692,2022,2018-2019,B.Sc - Business Administration,Semester 2,2021-2022,Graduated,Male,Country0,FFP,4.0,3.74,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Other Official Exam,,,,,,Calculus,3,3.74,3.62,3.74,3.672222222222222,3.7455555555555557,0.1771377367411522,3.5,4.0,B.Sc - Business Administration,Graduated,9,8,4.0,1,3.62,3.61,3.63,3.62,1,1,1,1,1,0,0,0,0,0,1,0,0
Sa03964417182cf9d,2021,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,FFP,3.5,2.91,1,0,,,,,,,,,,,,,,College Algebra,1,2.91,2.8,3.5,3.021,2.7800000000000002,0.5914577095805095,1.5,3.5,B.Sc - Business Administration,Graduated,10,8,4.0,2,3.0566666666666666,2.5,3.5,3.24,0,0,0,0,1,0,0,0,0,0,0,0,0
Sa046fb0f50ece3c6,2026,2022-2023,B.Sc - Computer Engineering,Semester 2,2024-2025,Active,Male,Country0,AFA,2.4,2.94,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,IGCSE 'A' Level,oa_level,100.0,,,13.0,Calculus,3,2.94,2.94,3.13,3.0399999999999996,2.9433333333333334,0.3111698357274797,2.4,3.25,B.Sc - Computer Engineering,Active,6,5,3.0,1,3.0,3.0,3.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
Sa075c7580f90e51b,2026,2022-2023,B.Sc - Computer Engineering,Semester 2,2024-2025,Active,Female,Country0,FFP,3.6,3.62,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,85.0,11.0,Calculus,3,3.62,3.5,3.63,3.573333333333333,3.6199999999999997,0.09612491872558324,3.5,3.75,B.Sc - Computer Engineering,Active,6,5,3.0,1,3.5,3.5,3.5,3.5,0,0,0,0,0,1,0,0,0,0,0,0,1
Sa07dd6d2739bddc7,2022,2018-2019,B.Sc - Mechanical Engineering,Semester 2,2021-2022,Graduated,Male,Country0,AFA,3.25,2.74,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,2.74,2.47,2.74,2.59125,2.74375,0.28167547182630465,2.44,3.25,B.Sc - Mechanical Engineering,Graduated,8,8,4.0,0,2.4699999999999998,2.44,2.5,2.47,0,0,0,0,1,0,0,0,0,0,0,0,0
Sa0844624580fcd4a,2028,2024-2025,B.Sc - Business Administration,Semester 3,2024-2025,Active,Female,Country0,FFP,2.72,2.68,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,oa_level,,,,,College Algebra,1,2.68,2.63,2.68,2.6550000000000002,2.675,0.06363961030678965,2.63,2.72,B.Sc - Business Administration,Active,2,1,1.0,1,2.675,2.63,2.72,2.68,0,0,0,0,0,1,0,0,0,0,0,0,0
Sa0b38befa3d32f12,2025,2021-2022,B.Sc - Business Administration,Semester 2,2024-2025,Graduated,Female,Country0,FFP,3.1,2.83,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,75.0,14.0,Calculus,3,2.83,1.67,2.83,2.4944444444444445,2.7788888888888885,0.6383463880301283,1.57,3.75,B.Sc - Business Administration,Graduated,9,6,4.0,3,2.0,2.0,2.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0
Sa0c27d2fcfdd6e35,2021,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Female,Country0,FFP,4.0,3.35,1,0,,,,,,,,,,,,,,Pre-Calculus,2,3.35,3.18,3.35,3.28,3.3890000000000002,0.27934248195042266,3.0,4.0,B.Sc - Business Administration,Graduated,10,8,4.0,2,3.2866666666666666,3.11,3.5,3.24,0,0,0,0,1,0,0,0,0,0,1,0,0
Sa0c4508fce5ba24a,2026,2022-2023,B.Sc - Business Administration,Semester 2,2024-2025,Active,Female,Country0,FFP,2.4,2.34,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,75.0,75.0,65.0,19.0,Pre-Calculus,2,2.34,2.32,2.63,2.445,2.361666666666667,0.24285112037350506,2.06,2.64,B.Sc - Business Administration,Active,6,5,3.0,1,2.63,2.63,2.63,2.63,0,0,0,0,0,1,0,0,0,0,0,0,0
Sa0df6bf5e93ff618,2021,2017-2018,Undeclared,Semester 2,2017-2018,Course Completed,Female,Country0,Unknown,3.88,3.88,1,0,,,,,,,,,,,,,,Unknown,0,3.88,3.88,3.88,3.88,3.88,,3.88,3.88,Undeclared,Course Completed,1,1,1.0,0,3.88,3.88,3.88,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0
Sa115db2f0c0eeadc,2025,2021-2022,B.Sc - Mechanical Engineering,Semester 2,2024-2025,Graduated,Male,Country0,AFA,3.9,3.81,0,0,,,,,,,,,wassce,95.0,75.0,95.0,8.0,Calculus,3,3.81,3.75,3.87,3.8125,3.81,0.10184021097498057,3.7,4.0,B.Sc - Mechanical Engineering,Graduated,8,7,4.0,1,3.75,3.75,3.75,3.75,0,0,0,0,1,0,0,0,0,0,1,0,0
Sa1517e1621b8e623,2028,2024-2025,B.Sc - Computer Science,Semester 3,2024-2025,Active,Female,Country0,AFA,3.28,3.21,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,IGCSE 'A' Level,oa_level,70.0,,,,Calculus,3,3.21,3.13,3.21,3.17,3.205,0.1060660171779819,3.13,3.28,B.Sc - Computer Science,Active,2,1,1.0,1,3.205,3.13,3.28,3.21,0,0,0,0,0,1,0,0,0,0,0,0,1
Sa1702042409043ef,2021,2017-2018,B.Sc - Business Administration,Semester 2,2020-2021,Graduated,Male,Country0,AFA,3.67,3.46,0,0,,,,,,,,,,,,,,Calculus,3,3.46,3.25,3.46,3.3875,3.475,0.22809772341821263,3.2,3.78,B.Sc - Business Administration,Graduated,8,8,4.0,0,3.29,3.25,3.33,3.29,0,0,0,0,1,0,0,0,0,0,1,0,0
Sa18ee23ba117e331,2026,2022-2023,B.Sc - Business Administration,Semester 3,2024-2025,Active,Male,Country0,FFP,2.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IGCSE 'A' Level,oa_level,,,,7.0,Pre-Calculus,2,2.0,1.8,2.02,1.9166666666666667,1.8066666666666666,0.15487629472151848,1.61,2.0,B.Sc - Business Administration,Active,6,4,3.0,2,1.88,1.88,1.88,1.88,1,1,1,1,0,1,0,0,1,1,0,0,0
Sa1935a5384a57c37,2028,2024-2025,B.Sc - Mechanical Engineering,Semester 3,2024-2025,Active,Female,Country0,FFP,3.06,3.26,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,IGCSE 'A' Level,oa_level,80.0,,,,Calculus,3,3.26,3.26,3.5,3.38,3.2800000000000002,0.31112698372208103,3.06,3.5,B.Sc - Mechanical Engineering,Active,2,1,1.0,1,3.2800000000000002,3.06,3.5,3.26,0,0,0,0,0,1,0,0,0,0,0,0,0
Sa198a4c14b8f9648,2023,2019-2020,B.Sc - Management Information Systems,Semester 3,2023-2024,Graduated,Male,Country0,FFP,2.0,2.07,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,95.0,12.0,Pre-Calculus,2,2.07,0.63,2.33,1.8635714285714287,1.7957142857142858,0.6075133969490119,0.63,2.67,B.Sc - Management Information Systems,Graduated,14,10,5.0,4,0.96,0.63,1.29,1.08,0,0,0,0,1,0,0,0,1,1,0,1,0
Sa19b929428568821,2023,2019-2020,B.Sc - Business Administration,Semester 1,2019-2020,Exited,Female,Country1,Unknown,3.38,3.38,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Other Official Exam,,,,,,Calculus,3,3.38,3.38,3.38,3.38,3.38,,3.38,3.38,B.Sc - Business Administration,Exited,1,1,1.0,0,3.38,3.38,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0
Sa1b68f27853edcc4,2019,2015-2016,B.Sc - Computer Engineering,Semester 2,2019-2020,Graduated,Male,Country0,Unknown,3.25,3.04,0,0,,,,,,,,,,,,,,Calculus,3,3.04,2.57,3.63,3.0919999999999996,3.0949999999999998,1.1576724733514032,0.0,4.0,B.Sc - Computer Engineering,Graduated,10,9,5.0,1,3.6533333333333338,3.33,4.0,3.55,0,0,0,0,1,0,0,0,0,0,1,1,1
Sa1e9e52d40921b30,2026,2022-2023,B.Sc - Management Information Systems,Semester 2,2024-2025,Active,Male,Country2,MCF,3.5,3.05,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Other Official Exam,other,,,,,Pre-Calculus,2,3.05,2.81,3.25,3.0066666666666664,3.0549999999999997,0.3911904906819695,2.39,3.5,B.Sc - Management Information Systems,Active,6,5,3.0,1,3.25,3.25,3.25,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0
Sa1ea496ca3a14ae3,2028,2024-2025,B.Sc - Mechatronics Engineering,Semester 3,2024-2025,Active,Female,Country0,FFP,2.72,2.9,1,0,,,,,,,,,wassce,85.0,85.0,,14.0,Calculus,3,2.9,2.38,2.9,2.6399999999999997,2.55,0.24041630560342653,2.38,2.72,B.Sc - Mechatronics Engineering,Active,2,1,1.0,1,2.55,2.38,2.72,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0
Sa1ecd57a8852c924,2028,2024-2025,B.Sc - Computer Engineering,Semester 3,2024-2025,Active,Male,Country0,FFP,2.56,2.73,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,,14.0,Calculus,3,2.73,2.5,2.73,2.615,2.5300000000000002,0.042426406871192736,2.5,2.56,B.Sc - Computer Engineering,Active,2,1,1.0,1,2.5300000000000002,2.5,2.56,2.73,0,0,0,0,0,1,0,0,0,0,0,0,1
Sa1ee3bd1ccff794a,2021,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2020-2021,Graduated,Male,Country0,FFP,3.25,3.32,0,0,,,,,,,,,,,,,,Calculus,3,3.32,3.29,3.4,3.33,3.368888888888889,0.2766064191429965,3.11,4.0,B.Sc - Electrical and Electronic Engineering,Graduated,9,8,4.0,1,3.533333333333333,3.22,4.0,3.4,0,0,0,0,1,0,0,0,0,0,1,0,0
Sa206995301971bab,2023,2019-2020,B.Sc - Computer Science,Semester 2,2022-2023,Graduated,Male,Country0,Other,3.13,3.0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,75.0,95.0,8.0,College Algebra,1,3.0,2.77,3.25,2.95375,2.9475,0.3354208443987089,2.28,3.3,B.Sc - Computer Science,Graduated,8,8,4.0,0,3.0700000000000003,2.89,3.25,3.06,0,0,0,0,1,0,0,0,0,0,1,0,1
Sa2183379c877cd82,2027,2023-2024,B.Sc - Computer Science,Semester 2,2024-2025,Exited,Male,Country39,Other,1.5,1.71,0,1,,,,,,,,,,,,,,Pre-Calculus,2,1.71,0.0,1.71,0.9099999999999999,1.125,1.05,0.0,2.4,B.Sc - Computer Science,Exited,4,3,2.0,1,0.3,0.0,0.6,0.43,0,0,0,0,0,0,0,0,1,1,0,0,1
Sa22eec1443d664e0,2026,2022-2023,B.Sc - Business Administration,Semester 2,2024-2025,Active,Female,Country0,MCF,2.4,2.39,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WASSCE - Ghana,wassce,85.0,75.0,75.0,14.0,Pre-Calculus,2,2.39,2.25,2.53,2.401666666666667,2.408333333333333,0.22789617519095542,2.25,2.86,B.Sc - Business Administration,Active,6,5,3.0,1,2.25,2.25,2.25,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0
Sa24cdd3dc319c169,2023,2019-2020,B.Sc - Computer Science,Semester 2,2023-2024,Graduated,Male,Country0,FFP,2.5,2.64,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,wassce,95.0,85.0,95.0,8.0,Calculus,3,2.64,2.19,2.88,2.504166666666667,2.236666666666667,0.7234178138070235,0.72,3.11,B.Sc - Computer Science,Graduated,12,10,5.0,2,2.87,2.63,3.11,2.88,0,0,0,0,1,0,0,0,0,0,0,1,1
Sa251e818f9a30c76,2021,2017-2018,B.Sc - Computer Engineering,Semester 2,2021-2022,Graduated,Female,Country0,Other,2.63,2.86,1,0,,,,,,,,,,,,,,Calculus,3,2.86,2.6,3.53,3.089090909090909,2.5218181818181815,1.0086011915699702,0.5,3.67,B.Sc - Computer Engineering,Graduated,11,10,5.0,1,3.5533333333333332,3.38,3.67,3.53,0,0,0,0,1,0,0,0,0,0,0,1,1
Sa257774dc182ca63,2027,2023-2024,B.Sc - Computer Science,Semester 3,2024-2025,Active,Female,Country39,Other,2.25,2.17,1,1,,,,,,,,,,,,,,Pre-Calculus,2,2.17,1.21,2.17,1.7740000000000002,1.8219999999999998,0.5191049990127238,1.1,2.33,B.Sc - Computer Science,Active,5,3,2.0,2,1.3,1.1,1.5,1.21,0,0,0,0,0,1,0,0,1,1,0,0,1
Sa2578e0aa0b85354,2022,2018-2019,B.Sc - Electrical and Electronic Engineering,Semester 2,2021-2022,Graduated,Male,Country0,MCF,3.13,3.36,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,WASSCE - Ghana,,,,,,Calculus,3,3.36,2.44,3.39,3.04,3.3175,0.6487295276153228,2.06,4.0,B.Sc - Electrical and Electronic Engineering,Graduated,8,8,4.0,0,2.4699999999999998,2.06,2.88,2.44,1,1,1,1,1,0,0,0,0,0,1,0,0
Sa261521164c13bdb,2025,2021-2022,B.Sc - Computer Science,Semester 2,2024-2025,Graduated,Male,Country3,Other,3.25,2.98,0,1,,,,,,,,,wassce,95.0,75.0,75.0,13.0,College Algebra,1,2.98,2.9,3.32,3.0655555555555556,2.99,0.3882975663070786,2.11,3.39,B.Sc - Computer Science,Graduated,9,7,4.0,2,3.25,3.25,3.25,3.25,0,0,0,0,1,0,0,0,0,0,0,0,1
Sa262807fbddc51a9,2021,2017-2018,Undeclared,Semester 2,2017-2018,Course Completed,Female,Country0,Unknown,2.86,2.86,1,0,,,,,,,,,,,,,,Unknown,0,2.86,2.86,2.86,2.86,2.86,,2.86,2.86,Undeclared,Course Completed,1,1,1.0,0,2.86,2.86,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0
Sa26994d9fbafd3da,2027,2023-2024,B.Sc - Business Administration,Semester 3,2024-2025,Active,Male,Country39,Other,2.0,2.22,0,1,,,,,,,,,,,,,,Pre-Calculus,2,2.22,1.78,2.5,2.216,2.12,0.36104016397071387,1.57,2.5,B.Sc - Business Administration,Active,5,3,2.0,2,2.035,1.57,2.5,1.78,0,0,0,0,0,1,0,0,1,1,0,0,0
