student_id,cluster,cluster_name,pca_1,pca_2
S7b8520b714872d74,2,Average Performers,0.35597519747460427,1.2489809401005239
S0c697754d1149853,2,Average Performers,0.027668669376244546,-0.9048746546290557
S94f27c097df2e680,0,High Performers,2.7969857766410904,1.2831170887936396
Sa7ca71d4201fd3a3,2,Average Performers,-1.642411606290495,1.904815372010079
S535e4a1cabb8dd58,2,Average Performers,-0.6995434704048722,0.46248050518755884
S5265cc1ef4adaae2,0,High Performers,1.7226398249183472,-0.43306072080126834
S8baca3ebb3593b88,2,Average Performers,-1.3509584503438334,2.1513589147311176
Se2323f33ea8466af,1,At-Risk Students,-7.297779480329273,4.029306130235361
S2937e5195eb5dd6b,2,Average Performers,-0.9025933112906791,-1.7180269222532383
Sc86e899af3da6f5a,2,Average Performers,-1.6317013782064682,0.36724147791699197
S50646b83905bb2f4,2,Average Performers,-0.7515361182085181,-1.2044974938133097
S94a16150273d048c,0,High Performers,1.899047466355099,-0.5448836403829548
Se620660ae180437a,2,Average Performers,-1.935112858277086,-1.2760221496147266
S26f051062ce00e0d,2,Average Performers,-0.09657743407260942,1.6615244756074767
S54b1ba3a6c68881d,0,High Performers,1.1875487683150747,1.556845115436746
Scd593f90a08c24fc,1,At-Risk Students,-9.795126310485564,-0.8478494085454767
S28859ab6d617458b,2,Average Performers,-0.7461132772921713,-1.9067614478795412
S8c6ad90ef660641e,2,Average Performers,-1.4962185614020957,0.35090245764806477
S9b59fd4779c797c3,2,Average Performers,-0.9514812379278774,1.1396470136231112
S27e268d3fd741472,2,Average Performers,-0.37143125817820816,1.0894285580472831
Scc37afad130bfe0f,2,Average Performers,0.17680799884710474,2.5139383805537414
S4bc4518ab94b5365,2,Average Performers,-1.4514610999808635,-1.7523870786344569
Sb2268c03955f8fbe,2,Average Performers,-1.4514048922030351,-0.7626898447498747
S605fde6bda5ec03d,2,Average Performers,0.17401459941846206,-0.7414051088777839
S15e861001ec21094,0,High Performers,1.611909706272316,1.8554517531120402
S7721af74f631a666,2,Average Performers,0.09951805471709327,1.3923001727083104
S948417cfb0749d8a,2,Average Performers,-3.38179471039157,1.3206428765774303
S6df69292b083a462,1,At-Risk Students,-6.66208720420504,-0.3719685696753611
S652e1b666c7e28a1,2,Average Performers,-0.2194916313486105,-0.7584579752162055
Sa2578e0aa0b85354,2,Average Performers,-2.001657277346923,3.063618020360216
S7e4668dcf228f014,2,Average Performers,0.2831439484664969,-0.8574582547342171
Sa40e17a99aec0862,0,High Performers,3.2552948458298165,-0.4447769742885136
Sbfb7157ff3d08d3d,2,Average Performers,-1.0476286673979573,-0.6010366274058128
S409617be6e2b375e,2,Average Performers,-0.9821148470579376,1.4415047703917094
S6ab4ac6ce66f09bd,0,High Performers,1.2016484580763396,0.9966862205888734
S13396ae9db90e834,0,High Performers,3.5884515668795864,1.102282102901449
S3f558bf7429eae10,0,High Performers,1.8789671557078143,-0.5295323076268368
Sa47bd6bb8add3028,0,High Performers,1.1350401722282986,-0.5710308152922563
Sb8b2035e572d010d,1,At-Risk Students,-6.212526319860155,-0.058998120714366206
Sdd2819670276e836,0,High Performers,2.752314894026656,-1.149547589407125
S314a0d01d2ce49d3,0,High Performers,1.4702657910577666,1.4775798814475614
Se370d8bcf65329a4,0,High Performers,0.6294694483347231,-0.8853613842628301
S2853f90718caf894,2,Average Performers,-1.5441211092094886,1.4214691681280591
Sd324cfeb217c088b,0,High Performers,0.7475984219349024,-0.8782893655533136
Sfdcfbefbbe662b82,2,Average Performers,0.39140648938868705,-0.7976382233543027
S4b66fbfa9317b16c,0,High Performers,2.249567183808053,-0.45834369868797437
S4fc9a91a906fd634,0,High Performers,4.401663733110782,0.714832347882805
S62996e7a1fd48e72,0,High Performers,0.5157952054947124,-0.2700374804041178
S6373eb27cf3f9279,0,High Performers,0.4107044175078659,1.8716831983092685
S9ee2e2df70a99db7,1,At-Risk Students,-6.875200253877397,-1.8201644314292837
S572ee6ba03ce6780,0,High Performers,2.8163636460401964,1.2196043384658923
Sca167f73824b1b57,2,Average Performers,-1.7475324971829305,-1.5097623521375292
Sfc765e3bd989040f,2,Average Performers,-4.552753518883583,-2.034543700077881
S4c6671d177103e7e,2,Average Performers,-0.7635937686242857,-1.2118843856079216
S64c6202ed4fe2356,0,High Performers,0.9653319024519933,-1.044035278197808
S119edd4b1263bd5b,0,High Performers,1.6974526736192685,-0.49901092656403545
S7cc1588401390b3b,0,High Performers,0.8727026850502501,-0.5823993928512041
Sc01c7a27fe526aac,0,High Performers,0.7076609278305694,-2.0208657230503477
S090b75dafef4cdf0,0,High Performers,3.8248122537071256,1.4615753572482924
S39592d323dbcf796,2,Average Performers,-0.3285383713014161,-1.6177165601092525
S44ada397678a894c,0,High Performers,2.2828454518940875,-0.13125754944510823
S993837f66365efb3,2,Average Performers,-1.906953326284425,-1.284728734364567
Se56f465c8907dba3,0,High Performers,1.359906027708763,-0.3809993695852617
S798d5eb1bbdb46a6,2,Average Performers,-0.6909393575846164,-0.7018628264143602
Sb2c25222f716bf38,2,Average Performers,0.042469399421107286,-1.30716754368637
Scff74edce1a58576,0,High Performers,0.607645517409632,2.528289694037918
S509454db15c77411,2,Average Performers,0.1644424179077388,-1.4398124642831946
S31f6bf682a142525,2,Average Performers,-2.727874514434979,2.2830692305223086
Sd7b1d3a033670c95,2,Average Performers,-1.174965826617846,0.5739898775486222
Sd70426e8b3d1ebaa,2,Average Performers,-1.2673017545288245,-0.7377505785389608
Saa7da235892be565,0,High Performers,2.852597024077653,1.5410263940476132
Sd4f3c77a2f875c2b,2,Average Performers,-1.197700903738248,-0.8497844726149337
Sdc11a997fb46be1e,2,Average Performers,-3.0669093411346053,2.1639004338861185
S26db1a2c24f134ba,0,High Performers,1.5012008665439134,3.4105279185732673
Se9e6fdf91a9ef8c7,0,High Performers,0.8392503184228662,1.187591634974634
S2c2eb96cd1942068,0,High Performers,2.1738442911374993,-0.6401865917230991
Sec0d6769fa51ab81,0,High Performers,0.7889146194215586,1.4913033146258416
S420a6d61a26bcf1d,2,Average Performers,-3.8587753110704215,2.032275428006943
S7f28ffbe98d085a5,2,Average Performers,0.16769201461348326,-1.5724266561018054
Sa65d4638759058d7,1,At-Risk Students,-6.082808050303376,-0.47131169618905694
S264d5cac4baa807c,0,High Performers,1.2832198946092406,0.7864661202684812
S9da827f02ff42666,2,Average Performers,0.29854218374644154,0.7709174210489342
S45b491326c40b8af,0,High Performers,2.246574049145187,0.9409296765354529
S5e98999b026171bb,0,High Performers,1.7023328142560006,-0.9956421721007478
S1cb62d5ac5295647,2,Average Performers,0.4307030688406659,1.0931621942864655
Se79b0b35096d1b7c,2,Average Performers,-3.32257067462955,1.1236809010303568
S2e0c1786a58eab4e,0,High Performers,0.6453482594670426,-0.8082530477162772
S10ed6680ba2878e2,2,Average Performers,0.5920069451595265,-0.8978381416726658
S52f730758ba22118,0,High Performers,1.8561727331493911,1.1165617930915055
Sa965a0914a13aa0e,0,High Performers,0.6673149490618243,-1.005979589077404
S35df98b2d41415a3,0,High Performers,1.0455103651429563,2.9063706617247522
S8b2447e26ffc38f2,1,At-Risk Students,-7.930796564928403,0.000678223680961727
S4c9831f4ef6e04fc,2,Average Performers,-1.7213891893060602,-0.027666108353216583
S631ac0fccec5f3a4,0,High Performers,1.6793585690938229,-0.8361830542696695
S95cb2b553da9b342,2,Average Performers,-1.4966999978285909,-1.6348798702732967
Sd332495271236a21,2,Average Performers,-3.4193230145525613,-1.678793027043952
Sd9033d4673fa662f,0,High Performers,4.170849607638981,-0.554658657517387
Sf61f9893e44fbc25,2,Average Performers,-2.022450892307266,-0.9331729389021024
S781d60f5b388d36a,2,Average Performers,-0.01785772097384827,3.4687327296741453
S4c67610c93313d73,0,High Performers,4.235185320962071,-0.29353736000375436
S24c307105d2820a9,2,Average Performers,-3.4382265073038276,-1.9218565834735994
Scd3006f9a132e4b4,0,High Performers,1.576934223765898,1.762982051673049
S1d9b3bd967e8adde,2,Average Performers,0.3844720294877381,0.8941089181895684
Sdad0b6891fdb09df,2,Average Performers,-0.7452834045089909,-1.5932909072714165
S5eef2ef6e7fa0b9a,2,Average Performers,-2.1925307521350494,-1.803485178089843
Sa75589fcd9f6e2b4,0,High Performers,1.0246359220768557,-0.45570388516772437
S469b8627df0c5131,2,Average Performers,-1.1263378908961086,1.3751607853679562
Scdb766eb7ad9f439,2,Average Performers,0.05588533417879942,0.9627287881684385
S94fbfd340cff6d65,0,High Performers,0.5848823009728089,2.1166234030902626
Se2eec4b753e4351e,2,Average Performers,-0.3714623751510715,0.8547351522847529
S0f8b898936053bad,2,Average Performers,-1.7239539460846456,-0.9810158894005453
S7fb2cb47efe770a1,0,High Performers,0.9054609524813191,-0.648137127267309
S9e564045c9bce883,2,Average Performers,0.17760186686196874,-1.126649676579854
Sa58d97ef7a88e0c0,2,Average Performers,-1.2766857173134887,0.372490636573693
Sf25d8b7602457f87,0,High Performers,1.0119858657064669,1.8397722448770255
Sa19b929428568821,0,High Performers,1.4299661908401273,-0.5260558345490632
Sa5467e1c423a99f4,2,Average Performers,-0.9562780106810216,0.6792112216576375
S35ec238671da0633,2,Average Performers,-0.7642895607111058,2.898301527672598
S362d1aa39d2bf828,2,Average Performers,-0.20484573696008815,0.7311081324549318
S8fb6ebf59cd4cf24,2,Average Performers,-0.7767551371384878,-0.8148015335183465
Sb58376337b02ee29,0,High Performers,0.7280663323347599,-1.1471748966794189
Sceafdbe05a665563,2,Average Performers,-3.2392840436162,-0.39436217162901455
S348a0dd8a7dc4cfb,2,Average Performers,-2.304796002972807,-1.56610591043967
S562163ed934ba721,1,At-Risk Students,-10.805457457166904,-0.26341286531267655
S1cd5d4ca2c0ca21a,0,High Performers,0.8644423767719386,0.9613024574203739
Se44818628112c7ad,0,High Performers,1.475205088687855,-0.6435630429102235
Sb9fc47323970a0c7,0,High Performers,0.5812058688680485,-0.9338093957847641
S5e522ca0b029d42b,0,High Performers,2.354231664912337,-0.9359951472945108
S3413b77236401e4a,2,Average Performers,-0.12901383565315527,-0.993472391938526
S2d50e7f5f41502b5,0,High Performers,2.4426619342371643,-1.1548347159319836
S2e18ac25f333fb9a,1,At-Risk Students,-4.73674230790699,-0.7640134695997768
S9414bfa01c2e0e16,0,High Performers,3.8999152517668656,1.3271330551070792
S4e3cde996880e089,0,High Performers,1.0237461961648273,0.6323398239259741
Sa6096004ca1dd477,0,High Performers,2.355449811357488,-0.58070391603925
Sa646f4f5ad7352fa,0,High Performers,0.9744886178849667,-1.414826690279677
S4400735bc067e8e9,2,Average Performers,-1.5643465465117379,-1.2098636461736325
S03a7dd0a38bbdd92,0,High Performers,0.8675958443984563,-0.6637009313700892
S21dfddd92fd24084,2,Average Performers,-1.6163637535939062,-1.5040780633580553
Sc1ce7aa5f6f434cd,2,Average Performers,-0.0986841550437904,-1.0670260728068963
Se95d3c4c32a9ff34,0,High Performers,1.3861155221152321,0.6112501246102892
Saf8858148a3e6612,2,Average Performers,-0.44966485652924115,-1.555536975403359
Sc92a7f5c89cea716,0,High Performers,1.3135756348508782,1.0693461148314456
S79cea1bf74588397,0,High Performers,1.12693775576851,-0.7781231176098053
S38c9a3b1b1ee0d61,2,Average Performers,-2.5808821183948325,2.579316136564808
S6cc8ed6c57bc3b7e,2,Average Performers,-3.514876995271723,0.7415602117677627
S75a78c0ba7b6e9f2,1,At-Risk Students,-3.6073496365201607,-0.5423761733818192
S3303d5299162e16a,0,High Performers,2.8323614295306854,-0.32905569753934255
S2041b2cd14d0c0b8,0,High Performers,1.0583683858175859,-1.4257969924606553
S4fbce502875e540c,0,High Performers,2.020746909789658,-0.24180082576735926
S597486f28dda7346,0,High Performers,2.786869195877206,0.9932218103280415
S5db6723de58a28d3,1,At-Risk Students,-3.9119923193379704,-0.6806250033126081
Sb9e5b1690cd60fb6,2,Average Performers,0.2899923761891059,-1.2890999439402766
Sfb88b9ea01604a7d,2,Average Performers,0.03679426700188382,-1.13396923360594
Sa7890c2294c3cd12,2,Average Performers,-2.090581376033523,-1.191801717162062
S53acf4fc28c6a67f,2,Average Performers,-0.5718107869604242,0.6874266685655495
Sda8fd92c97c0ef57,0,High Performers,3.4027182491992556,-0.03644359308524431
S510debd6c2fb7489,2,Average Performers,-0.002366782223986678,-0.8869518649251491
Sfb009d4dd964da4e,0,High Performers,2.451481524393405,0.8650576953281884
S13c0c9e3448db6c8,0,High Performers,2.105350877829518,0.08264114501401996
S7cad755a43f1260e,2,Average Performers,0.5872483036606927,-1.3298350581625649
S1eccec4ed776746d,0,High Performers,1.717572758857723,2.211482733132596
S4bc236c967663c6d,0,High Performers,1.9700459970502038,-0.3906644800601227
S610e4deac03ef92a,0,High Performers,3.043028502021124,1.0015010346363777
S356efedde6f32555,2,Average Performers,-3.3598778091491863,-0.6399577754365471
S2bee64d2b8041230,2,Average Performers,-2.668584897914509,1.0793124793291597
S071f19925dc23d15,2,Average Performers,-1.6178022542667931,1.4483440284981999
S83421403ad6163e5,0,High Performers,2.768565314228669,1.1080069924130838
Sa2bf94937f844cba,0,High Performers,0.7495884693236341,-1.066468072239138
S6ddb2446f88d9fa1,0,High Performers,1.8343347112184576,1.587237880179204
Sa22eec1443d664e0,2,Average Performers,-1.6824155027736667,-1.3524125835075609
S291e18e0ef92a5ea,0,High Performers,4.122911268141677,1.2195751125111247
S61810bf3b97dd7de,0,High Performers,2.2562815560519343,-0.8402823100628118
S887104ab9347d81a,0,High Performers,3.0896798492817528,-0.1966758249369556
Sad1938bb170b7cb9,2,Average Performers,-0.9100207811162603,1.0954230561363605
S6381ab7b2759346a,0,High Performers,0.792693060457669,1.4180200637514337
S733d796eeab7dc3c,2,Average Performers,-3.1518644126175226,-1.343838069694317
S680f1355c894d993,0,High Performers,0.7861205189782008,-0.15513649357581305
S8f47dff4751e8aa0,2,Average Performers,-0.26979584369790494,1.2859202727702488
S94b7c72b0fa4e984,2,Average Performers,-1.2806761479437905,-2.041273707253806
Sc6d06629eb36bf01,2,Average Performers,-0.2194916313486105,-0.7584579752162055
S2c2c789cb458c60d,2,Average Performers,-1.6771369802466172,-0.9900288360939896
S63b86a1a4cb621b0,2,Average Performers,-0.4281945035792384,-0.8653503592153913
S815f03b6b07eb3a2,2,Average Performers,-1.9757283813577329,1.9427332264288673
S134d58cc89e23f02,0,High Performers,2.956720461141818,-0.3890919993179075
Sc92bcb8cd9ce9556,0,High Performers,3.3267312204202115,-0.3133517535087572
S3b4f168094e6d1ad,0,High Performers,3.043028502021124,1.0015010346363777
S87443e32aad41667,0,High Performers,2.528319648777157,-0.963086463316294
S35e43c4c401dad67,0,High Performers,2.9656781750465515,-0.9948534098098324
S88bc2daf5992b68c,0,High Performers,1.16537631912847,-0.4894042791034092
S23ef622fa9132f61,2,Average Performers,-3.5849168507316382,1.6509955274195798
Sa4873baa2d373227,2,Average Performers,-0.28762211507486707,-1.0170867534761652
S451ecc16c377cd7c,2,Average Performers,-2.8823553362106664,-0.7902145061309859
S1b9c75effad72a0f,0,High Performers,3.2904712301487526,-0.5236971021494932
S427130d9d022c481,2,Average Performers,-0.32433763790923065,-1.5583079681748293
Sa687eaa2670b2198,2,Average Performers,-3.010447681736878,2.514630844846124
Se4fe6b25b0c7032f,2,Average Performers,0.09536513583927397,-0.630890104036253
Sec54c1356d8c7ed4,2,Average Performers,-0.6684765375574908,-0.5275349221384064
S7cd09719aa9a8df4,0,High Performers,2.377742792734211,0.9466139653149268
Sf6c836325ba96ae8,0,High Performers,0.7311791404678284,-0.7471558509436252
Sad2cd3c4e06a0c51,2,Average Performers,-2.2332190298397596,-0.8454743117591749
Se52286f6627663bc,0,High Performers,0.6524717055680612,0.8809156059727483
Se5c2c7a7098c8065,0,High Performers,2.2770242325949415,-0.14540278615299068
S55da666bc64c8969,2,Average Performers,-1.3518077249755287,-2.6545766513516007
S5b72ff664ad6e677,0,High Performers,1.2568083775426604,-0.23339860300285015
S7863a9a0bde51732,2,Average Performers,0.4689406180302908,-0.6964301281345908
S57fb06746db75ba5,2,Average Performers,-0.4091391242201214,-1.4407402617390332
S76a266f5ca7a1301,0,High Performers,3.1593024865597283,-0.5293813909289671
S3e737678ad556398,2,Average Performers,-0.11390230443908003,-0.6957092921708548
Sf1104ae247dc6cb6,2,Average Performers,-1.1439171997770212,1.7376782383808338
Sca95e53613dfd384,0,High Performers,2.426745342307837,0.9304817235807217
S525f5107dafe1ffb,2,Average Performers,-2.1155515237988656,0.29506587478341284
Sffdc134559b77cd1,2,Average Performers,-2.3081635927039095,2.427418023790719
S791a55440a21d30a,0,High Performers,0.5567897937994872,1.0640546559465212
S9ea4bedf48f5480d,0,High Performers,2.128654276471915,-0.36705011852248326
Sa407ce9b49710ffa,1,At-Risk Students,-3.710369824937336,-0.32614908353899236
S97d2c938c009b258,0,High Performers,3.1791355369259877,-0.49947325570135714
Sfd91ddd5d44193f4,2,Average Performers,-1.4587174438100081,-0.7898626029072082
Sf18d4c1e88fe47e3,2,Average Performers,-1.6609180642888255,0.80406630839271
S1a8b4ded2efcbc68,2,Average Performers,0.15925013997793888,0.2546589165041923
Sfc8771af74b62edc,2,Average Performers,-0.6514396695810002,0.17833473576012587
Sf77675a3352b483b,2,Average Performers,-0.9303293083439687,1.5883513721846698
S15a4e5658262416c,1,At-Risk Students,-12.09750554574712,0.2753476214426297
S418d4aa608b15cc2,2,Average Performers,-1.6352707235657016,-0.7462426310504543
S9d9aa40eebf47f72,0,High Performers,1.6305782072370891,-1.1975923262283117
S68ff78fab21d2870,0,High Performers,2.389664372179264,1.2753046744821
S533260a90d8a4cef,2,Average Performers,0.08742693629262809,-0.7425819129930865
Se2ec7411d0ec3628,0,High Performers,1.2713579114184157,-0.5496701960867025
Sd85a821693d924f7,2,Average Performers,0.23002033561933125,-1.0079036888381485
S6216cba3ea3710f9,2,Average Performers,-3.6354194630831143,-1.0805377245394094
Sda3a09fc47ba323e,0,High Performers,2.177495070058176,-0.29318093125376243
Sb8078d6e85ffd8cc,1,At-Risk Students,-6.1200294865978835,-0.12770086990849983
Se75dc28a98ff7a24,2,Average Performers,-2.0305533087670544,-1.1402652412196512
Sd85e613a1d282ab6,0,High Performers,1.7563642957069385,2.136940718904214
S326c9cbff44c2416,0,High Performers,0.8816580485020513,-0.5009390064560146
S5e71a2543b6dae93,0,High Performers,2.9135890233962027,1.9446404999735896
S239c05eff1bb6891,2,Average Performers,-0.9618809575829206,0.451111927628611
S8ed6b0c5a44795c2,2,Average Performers,-2.3581495727105883,-1.306315362351242
S5b716c9d9e8db955,2,Average Performers,-0.3777913146596057,-2.178514283197652
Sde6a21be0e02d645,0,High Performers,1.5334026517645143,-0.6770023519047637
Sa3434854b65a27da,2,Average Performers,0.35102184463164654,-1.1370640933920222
S359668feb8380e43,1,At-Risk Students,-11.600731222456668,0.269324991164236
S6a3c5473c9cf212a,0,High Performers,0.7593333034762659,-0.7235209627500038
S774ecd95c5988c41,0,High Performers,2.9570986562798276,0.8783095374957435
S32d5e6cf435efb2a,2,Average Performers,-3.433853969596761,1.399674302541385
S8c4aeae002f6efa7,2,Average Performers,-1.3540262664158578,-1.4927094857991074
S68dbb52c7db2fb70,0,High Performers,2.4421998443803763,-1.145445292754498
Sa88a499f4f0d9431,0,High Performers,2.2702803066204003,1.6977983321769625
Sdca72a7356a5d8fc,0,High Performers,0.939482850866711,-0.04472479159157919
S2914089927c691c6,2,Average Performers,-0.44879997109055525,0.4657952148048077
Sd663c7405bd95e23,0,High Performers,0.9128347422461839,-0.7812081397312495
S03497264bc0da9a5,0,High Performers,1.7187866973062977,-1.3797906377213305
S400733567cca5c53,2,Average Performers,-2.7002143841155375,-1.6660299619783911
S44059f43f5541622,1,At-Risk Students,-4.194454529686613,1.6749171019664302
S91278ba3fa28634b,2,Average Performers,-0.9279315042150049,-1.4420502162764404
S93b119678bfd637b,2,Average Performers,-0.4272889631095762,0.6799250677271311
S3959cfc003adf5de,0,High Performers,0.697628191336774,-0.4195950195433625
S6c288b51f9e0d756,2,Average Performers,-2.2445724746763567,3.209103102918905
S9b51296552bf3230,2,Average Performers,-2.924492862336621,3.3581884406311047
S9f63c268ba155bf8,0,High Performers,1.980225181438965,1.8745907725032522
Sd8609988972b7669,0,High Performers,3.5219492257444402,0.4096383227706448
S59b55233b478a7f5,2,Average Performers,-0.28762211507486707,-1.0170867534761652
Sd577b8dbdfeb9aec,2,Average Performers,-0.5790209196029598,2.3714434254915844
Sa24cdd3dc319c169,2,Average Performers,-0.1092670133934725,1.0969890166420095
Sb4c3c627664c2ff2,0,High Performers,1.2493175718300062,0.6348362174308402
Sd307c8cf42a81da5,2,Average Performers,-1.2797702385376035,-1.4647783654508673
Sc0cbcc55e97074a4,2,Average Performers,-1.4002451143066696,-1.4335159512304185
S3f635ab2a6f9fa18,2,Average Performers,-1.1354399291051223,-1.9150646425096847
S0a099cfff02b0e00,0,High Performers,0.8308670779359567,-0.6971034189475287
S67418c05670a38a3,1,At-Risk Students,-3.548222631694637,-1.029034738095585
S573ca0a3a922a30b,2,Average Performers,-1.1834354336427477,0.48429928124843374
S8f4577618f9c39f1,0,High Performers,2.881344694567639,-0.3035982008991158
S3e3c3f8ea5eed06b,0,High Performers,1.5255929821366754,-0.7453939208453038
S9f0262dc55d9a6b6,0,High Performers,1.6923036780181757,-0.5146872569901154
S23e77bdf4ac66352,2,Average Performers,-1.7145478971401935,-1.0223483269370854
Sd9211215ab0734fd,2,Average Performers,-0.8647961186490589,-1.8044160120957402
S44de34263cd2a7c0,0,High Performers,0.8173287430812523,-0.7511457490462489
S5656234ef5719c38,2,Average Performers,-3.569395250892852,-1.9275408722530734
Sd26c12822a4b5fbd,0,High Performers,1.7061467817145692,-0.8029539557472204
S0b67c0738d714d1b,2,Average Performers,-0.931040774939021,-1.5565529100502333
S91fd1783bcb6e0c4,1,At-Risk Students,-8.002293305351843,11.101935163260533
S1180df044de91bbd,2,Average Performers,-2.2742076436777703,-2.3249906541239125
S4ad1004c4e9f9499,0,High Performers,0.9128347422461839,-0.7812081397312495
S37dfbd3309c5dcdc,2,Average Performers,-4.013895444900017,2.468855687819949
Sbb6bdacd02f2a028,2,Average Performers,-0.20270019714922477,-0.7144911713743608
S6bd1dadfcbd2e2a9,0,High Performers,1.3482096845417426,0.8695225627012649
S2953678feb5f1865,0,High Performers,1.2327876661628023,1.4393379070755858
S1b8466b749f781c0,2,Average Performers,0.04799485143053082,-0.7314130672311779
Sa9a70c9f5f0c1f6a,0,High Performers,1.48068229107277,-0.7059449907200257
S562ebfe8a2e1e245,0,High Performers,2.9396466514297717,0.14620842991303837
S06735f31ccb05659,0,High Performers,1.5419346263390192,2.038382989725736
S81c428722609b09a,2,Average Performers,-1.419428014315416,1.3706346938429639
Sc0ad049573500638,2,Average Performers,-4.1693091454759035,1.1242847286526572
S3fb321d284390093,2,Average Performers,-0.841320878370851,-1.8413016765376196
S7b442dfbea065197,0,High Performers,2.099761882528741,-0.7802466751530557
Se5f60ef5ab5eabf4,2,Average Performers,-0.2923721260118385,0.8874871014766144
Scc07cc16a868681c,2,Average Performers,0.09874854579904557,1.677222835696854
S9e12abc809d666cc,2,Average Performers,0.002437244252282474,-2.1268603739738077
Sbe851b4fa75b323e,0,High Performers,0.9369483104904901,-0.3958760062114383
S5f08a2acac5b8574,2,Average Performers,-0.34549310255631405,-0.9703808101667156
Sd34ff4f0d591f64b,2,Average Performers,-1.0653757728368323,1.3486313299927062
S7d518d1ee072e648,2,Average Performers,-1.651657643280049,1.8884280014298713
S916e8008c1a432fa,2,Average Performers,-3.684037024089059,1.3460078696470854
Sed9dbc69eb09747e,2,Average Performers,-0.1052198832735176,0.6568866857655477
S54268cb0a91f9d3c,2,Average Performers,0.31543917926037296,-0.6387429511533451
S3a2a06ff836f5b5a,0,High Performers,1.5662839300302445,-0.5046952153435095
Sa7fe57e4791938d2,2,Average Performers,-0.360985900776898,1.0027197106682888
Sfa08a4669294b97a,2,Average Performers,0.04284585582943789,-0.7470893976572578
Sd7071d55662bc441,2,Average Performers,-1.3737126313093828,-1.6595119929909585
S9eeb5962ec982976,0,High Performers,1.6622765222464868,1.7864334792233625
Sb3abc1961b3ecd0f,2,Average Performers,0.38847278718072087,-0.5532507626213011
S6bdd245e2807b07f,1,At-Risk Students,-9.79538620307476,-1.4091453041769746
S41536d8d4cf05f44,0,High Performers,1.0491103264870019,-0.6942223124328905
S8fac1ea5856707b3,0,High Performers,2.2918129469929145,0.8234224681742927
S96200b46f660204b,0,High Performers,0.5565520044189496,1.2693869965658149
S66d772183d867fc9,2,Average Performers,-1.1886421763763197,0.2447638268458524
S5b37134f1c3eadae,2,Average Performers,-1.3583468691449407,1.6391205092023555
Sc12c0b5dc92a670c,0,High Performers,2.6584782464291052,-0.32863663297850776
S12f466f715ac4fcb,0,High Performers,1.4803540842889478,-0.6278867124841436
Scddcbae6369c42e7,2,Average Performers,-0.6875327664640907,-1.549464012904742
Sc68215350f7f3d68,0,High Performers,0.9656338794496493,1.2128772183493262
Sc01af31b435a0c2c,0,High Performers,1.4533833956072162,-0.8261608176936733
Sbdc3f6e6e9cff090,0,High Performers,1.3994047165801717,-1.2794216947567798
Sce0483d2f4881f93,2,Average Performers,-0.9197334039225397,-2.002097529519292
S4a57ac51f2216ed1,2,Average Performers,-2.024078751215439,0.3425036629559453
S4a05da8d8127ccd8,0,High Performers,1.6440035644561364,1.4817535349693074
S81bf6ed6d56cfec4,2,Average Performers,-1.3789526795100657,-1.510083357216839
S946b9cf6d59d55c7,0,High Performers,0.5207107744994129,-0.028092901591435026
Se8be3766d35ff5b1,2,Average Performers,0.33551948990765784,-0.6540942839094631
S59f7a5596d6eff5e,0,High Performers,1.2489635300309114,2.3288721689353853
Sf84e6cbff3b5bd97,2,Average Performers,-0.3706679984251276,-1.3857066579742994
S1fada4f71d10a832,0,High Performers,1.3299593077523857,-1.2308761540307604
Se28c1243602d925f,0,High Performers,2.650814420930966,-0.12276549693361467
Sfc33b835e20409b1,1,At-Risk Students,-8.237060782174817,-1.1909906149927083
Sb3a086bc6b1c3b41,0,High Performers,0.9747344892919682,-1.2260137701256812
S4645c0511a5bae61,0,High Performers,2.870843944005462,-0.11088925462872395
S29a6c24f0163368b,2,Average Performers,0.31033233860857923,-0.7200444896722302
S04f582be572dabfe,2,Average Performers,-0.6469565969217009,2.434712605056088
S19b6877b16e9bbc2,2,Average Performers,-1.7636705545717268,1.065944978465163
Sa28d807a96c6523d,0,High Performers,1.7307029191154806,1.320022369121396
S97ef7fc290a9f64d,0,High Performers,2.7037171442768333,-0.446143841339668
S5adf145de1cae4d6,0,High Performers,1.1636184004309962,-1.2386894120063237
Sa6ff0bdba6663729,0,High Performers,1.2433653167753653,1.4641491901854349
S168e9cb5c02f65bf,1,At-Risk Students,-10.225176841994898,0.5276234171607134
S82da4dcb3a3fb041,0,High Performers,0.5535219948262377,1.0905601884980816
S7059135150ebff3a,0,High Performers,0.9608589735727538,-0.4603013936574058
S985ebb5424dfea94,0,High Performers,4.036981422400381,1.0963836153704907
Sf8eecea35966e952,0,High Performers,2.278646170500545,-0.48815933673957906
S529212ca318c7595,0,High Performers,3.227438246103152,0.5615843200962645
See47e66e5fed98d2,2,Average Performers,-0.47214313729489815,-2.066319506630157
Sbfb3083289e69e37,2,Average Performers,-1.6480736063827315,1.5247196832236627
Secc698b0accae789,0,High Performers,2.036474534736472,-0.6856892210505912
S33894112f2f13892,0,High Performers,1.2489635300309114,2.3288721689353853
S6ca11a68df85135a,0,High Performers,0.6124904778002482,0.9381610992234375
S3d7f1597794e3b0d,0,High Performers,1.351032468148028,1.7722427141789574
S82c45415870fe382,0,High Performers,2.5295203713365986,1.2232595767622092
Sc4d512a6423ea3ec,0,High Performers,3.5209418838639266,-0.3522551015853246
